building_id,building_name,building_type,location_city,climate_zone,year_built,floor_area_sqft,number_of_floors,occupancy_type,average_occupancy_rate,primary_material,facade_type,window_to_wall_ratio,insulation_level,hvac_system_type,lighting_system_type,renewable_energy_flag,solar_panel_capacity_kw,green_roof_flag,leed_certification_level,data_source,building_age,sustainability_score_band,building_performance_risk_score,building_performance_risk_category,lifecycle_cost_estimate,lifecycle_cost_per_sqft
BLDG_616,COURT IN THE SQUARE (Goldsmith & Northcoast),Office,Seattle,4C (Marine),1907,160580.0,7,Office,0.97,Glass-heavy facade,Curtain Wall,0.77,Low,District Heating,LED,False,0.0,False,Certified,Seattle Open Data (2020),117,Moderate,4,Medium Risk,65648300.0,408.82
BLDG_50723,ROBINS NEST,Residential,Seattle,4C (Marine),2019,49761.0,3,Residential,0.85,Concrete,Insulated Panels,0.35,Low,High Efficiency HVAC,LED,False,0.0,False,None,Seattle Open Data (2020),5,Moderate,4,Medium Risk,16418100.0,329.94
BLDG_25635,SEATTLE HEALING ARTS- INACTIVE-DEMOLISHED,Healthcare,Seattle,4C (Marine),1970,23595.0,2,Healthcare,0.92,Brick,Masonry,0.15,Medium,High Efficiency HVAC,LED,False,0.0,False,Certified,Seattle Open Data (2020),54,Moderate,4,Medium Risk,12944900.0,548.63
BLDG_20425,HOPE LUTHERAN CHURCH,Mixed Use,Seattle,4C (Marine),1923,37816.0,2,Mixed Use,0.78,Timber,Insulated Panels,0.46,Low,Mixed System,LED,False,0.0,False,None,Seattle Open Data (2020),101,Moderate,4,Medium Risk,15457700.0,408.76
BLDG_23107,HARBOR PLACE CONDOMINIUM,Residential,Seattle,4C (Marine),2000,68400.0,6,Residential,0.93,Concrete,Curtain Wall,0.38,High,Heat Pump,Smart LED,False,0.0,False,None,Seattle Open Data (2020),24,Moderate,3,Low Risk,20895000.0,305.48
BLDG_50185,BOWMAN STONEWAY,Residential,Seattle,4C (Marine),2016,426320.0,5,Residential,0.94,Concrete,Insulated Panels,0.37,Medium,Heat Pump,Smart LED,True,59.6,False,Platinum,Seattle Open Data (2020),8,High,1,Low Risk,132026500.0,309.69
BLDG_25540,BEST WESTERN PIONEER SQUARE HOTEL,Hospitality,Seattle,4C (Marine),1914,45500.0,4,Hospitality,0.86,Timber,Curtain Wall,0.55,High,Heat Pump,LED,False,0.0,False,Gold,Seattle Open Data (2020),110,High,2,Low Risk,22951500.0,504.43
BLDG_19441,BAGLEY LOFTS CONDOMINIUM,Residential,Seattle,4C (Marine),2005,47658.0,3,Residential,0.86,Brick,Masonry,0.25,High,Electric Resistance,Smart LED,False,0.0,False,None,Seattle Open Data (2020),19,Moderate,4,Medium Risk,15453600.0,324.26
BLDG_197,NORDSTROM NORTHGATE 002 (DEMOLISHED),Retail,Seattle,4C (Marine),1965,124342.0,4,Retail,0.9,Steel,Window Wall,0.38,Low,High Efficiency HVAC,Fluorescent,False,0.0,False,None,Seattle Open Data (2020),59,Low,4,Medium Risk,36840500.0,296.28
BLDG_212,AKI KUROSE MIDDLE (SPS-DISTRICT),Educational,Seattle,4C (Marine),1952,173185.0,2,Educational,0.93,Steel,Insulated Panels,0.3,Medium,High Efficiency HVAC,LED,False,0.0,False,Certified,Seattle Open Data (2020),72,Moderate,4,Medium Risk,65540300.0,378.44
BLDG_50082,STREAM FIFTEEN,Residential,Seattle,4C (Marine),2015,36685.0,4,Residential,0.84,Timber,Masonry,0.42,Medium,Standard HVAC,LED,False,0.0,False,None,Seattle Open Data (2020),9,Low,5,Medium Risk,11680100.0,318.39
BLDG_21663,EVANS HOUSE,Residential,Seattle,4C (Marine),2007,52405.0,6,Residential,0.89,Brick,Masonry,0.18,Medium,Heat Pump,Smart LED,False,0.0,False,Gold,Seattle Open Data (2020),17,High,6,Medium Risk,20036200.0,382.33
BLDG_21711,525 FIRST AVENUE APARTMENTS,Residential,Seattle,4C (Marine),2002,50903.0,4,Residential,0.86,Timber,Masonry,0.31,High,High Efficiency HVAC,Smart LED,False,0.0,False,Certified,Seattle Open Data (2020),22,Moderate,2,Low Risk,16197500.0,318.2
BLDG_21300,THE UPTOWNER APARTMENTS,Residential,Seattle,4C (Marine),1908,20712.0,3,Residential,0.97,Steel,Rain Screen,0.5,High,High Efficiency HVAC,Smart LED,True,316.2,False,None,Seattle Open Data (2020),116,Moderate,5,Medium Risk,7301400.0,352.52
BLDG_50523,HYATT REGENCY SEATTLE,Hospitality,Seattle,4C (Marine),2018,1400666.0,45,Hospitality,0.91,Concrete,Masonry,0.51,Medium,Mixed System,Smart LED,False,0.0,False,Gold,Seattle Open Data (2020),6,Moderate,1,Low Risk,715682200.0,510.96
BLDG_515,EXTRA SPACE SELF STORAGE,Mixed Use,Seattle,4C (Marine),1999,94400.0,3,Mixed Use,0.86,Concrete,Insulated Panels,0.39,Low,Heat Pump,Fluorescent,False,0.0,False,None,Seattle Open Data (2020),25,Low,4,Medium Risk,33865700.0,358.75
BLDG_23816,LEGACY AT PRATT PARK,Residential,Seattle,4C (Marine),2008,371442.0,6,Residential,0.94,Glass-heavy facade,Curtain Wall,0.82,High,District Heating,Smart LED,True,31.4,False,Gold,Seattle Open Data (2020),16,High,2,Low Risk,123354300.0,332.1
BLDG_24489,RONALD MCDONALD HOUSE C,Residential,Seattle,4C (Marine),1984,20979.0,2,Residential,0.89,Timber,Masonry,0.42,Low,District Heating,LED,False,0.0,False,None,Seattle Open Data (2020),40,Low,7,High Risk,7541900.0,359.5
BLDG_598,Terreno 2nd Ave,Mixed Use,Seattle,4C (Marine),1957,50832.0,1,Mixed Use,0.96,Concrete,Masonry,0.36,Low,Standard HVAC,Fluorescent,False,0.0,False,None,Seattle Open Data (2020),67,Low,6,Medium Risk,20196000.0,397.31
BLDG_564,900 POPLAR BUILDING,Mixed Use,Seattle,4C (Marine),1970,70728.0,1,Mixed Use,0.84,Glass-heavy facade,Curtain Wall,0.81,Low,High Efficiency HVAC,LED,False,0.0,False,None,Seattle Open Data (2020),54,Moderate,4,Medium Risk,30461000.0,430.68
BLDG_50472,METRO LINE FLATS,Residential,Seattle,4C (Marine),2019,52724.0,7,Residential,0.92,Timber,Window Wall,0.37,High,District Heating,Smart LED,False,0.0,False,Silver,Seattle Open Data (2020),5,Moderate,1,Low Risk,18174600.0,344.71
BLDG_20182,ST BRIDGET CHURCH,Mixed Use,Seattle,4C (Marine),1972,26366.0,1,Mixed Use,0.94,Timber,Window Wall,0.46,Low,Standard HVAC,LED,False,0.0,False,None,Seattle Open Data (2020),52,Low,5,Medium Risk,10381800.0,393.76
BLDG_49894,ARRAY APARTMENTS,Residential,Seattle,4C (Marine),2014,448303.0,6,Residential,0.94,Steel,Rain Screen,0.36,High,High Efficiency HVAC,Smart LED,False,0.0,False,Silver,Seattle Open Data (2020),10,Moderate,1,Low Risk,140744500.0,313.95
BLDG_21569,PINEHURST APTS,Residential,Seattle,4C (Marine),1978,51387.0,4,Residential,0.92,Steel,Masonry,0.41,High,Heat Pump,Smart LED,False,0.0,False,Silver,Seattle Open Data (2020),46,Moderate,2,Low Risk,16801400.0,326.96
BLDG_26672,STRADA 67 APTS,Residential,Seattle,4C (Marine),1989,36992.0,4,Residential,0.88,Brick,Masonry,0.31,High,District Heating,LED,True,231.6,False,Gold,Seattle Open Data (2020),35,High,0,Low Risk,11870000.0,320.88
BLDG_26593,DEL MAR BUILDING (HOTEL DEL MAR BUILDING),Office,Seattle,4C (Marine),1900,22840.0,4,Office,0.92,Concrete,Masonry,0.29,Low,District Heating,LED,False,0.0,False,None,Seattle Open Data (2020),124,Low,5,Medium Risk,8583500.0,375.81
BLDG_22521,GARDEN COURT APARTMENTS,Residential,Seattle,4C (Marine),1999,42260.0,3,Residential,0.84,Composite,Rain Screen,0.51,Medium,Heat Pump,Smart LED,False,0.0,False,None,Seattle Open Data (2020),25,Moderate,2,Low Risk,12813700.0,303.21
BLDG_22446,SALTY DOG STUDIO,Mixed Use,Seattle,4C (Marine),1903,24913.0,3,Mixed Use,0.91,Concrete,Insulated Panels,0.35,High,District Heating,Smart LED,True,166.1,False,Gold,Seattle Open Data (2020),121,High,1,Low Risk,9607000.0,385.62
BLDG_24668,MARWOOD APTS,Residential,Seattle,4C (Marine),1927,25800.0,3,Residential,0.9,Timber,Insulated Panels,0.43,High,High Efficiency HVAC,Smart LED,False,0.0,False,Silver,Seattle Open Data (2020),97,Moderate,2,Low Risk,8329800.0,322.86
BLDG_24607,CALIFORNIA PLACE,Residential,Seattle,4C (Marine),1990,33084.0,4,Residential,0.85,Concrete,Masonry,0.47,Medium,Heat Pump,Fluorescent,False,0.0,False,None,Seattle Open Data (2020),34,Low,2,Low Risk,10525000.0,318.13
BLDG_21219,HANSEN BROS MOVING & STORAGE,Mixed Use,Seattle,4C (Marine),1972,48112.0,1,Mixed Use,0.97,Glass-heavy facade,Curtain Wall,0.68,Medium,Heat Pump,Smart LED,False,0.0,False,Certified,Seattle Open Data (2020),52,Moderate,4,Medium Risk,21646600.0,449.92
BLDG_50740,CAPITOL HILL STATION APTS (SITE C),Residential,Seattle,4C (Marine),2019,108447.0,8,Residential,0.8,Brick,Masonry,0.29,High,Heat Pump,LED,False,0.0,False,Silver,Seattle Open Data (2020),5,Moderate,2,Low Risk,35752000.0,329.67
BLDG_21836,WATERMARKE AT WALLINGFORD APTS,Residential,Seattle,4C (Marine),1989,61227.0,4,Residential,0.93,Steel,Curtain Wall,0.49,High,Heat Pump,Smart LED,False,0.0,False,Gold,Seattle Open Data (2020),35,High,2,Low Risk,18227300.0,297.7
BLDG_24883,JACKSON COURT CONDOMINIUM,Residential,Seattle,4C (Marine),1991,39750.0,7,Residential,0.96,Glass-heavy facade,Curtain Wall,0.83,Medium,High Efficiency HVAC,Smart LED,True,284.5,False,None,Seattle Open Data (2020),33,Moderate,3,Low Risk,13326500.0,335.26
BLDG_33,SPRINGHILL SUITES SEATTLE DOWNTOWN,Hospitality,Seattle,4C (Marine),2001,171866.0,10,Hospitality,0.89,Steel,Masonry,0.41,High,Heat Pump,Smart LED,True,117.1,False,Gold,Seattle Open Data (2020),23,High,0,Low Risk,80722200.0,469.68
BLDG_19773,ALLEN PLACE CONDOMINIUM,Residential,Seattle,4C (Marine),1987,23098.0,4,Residential,0.9,Steel,Curtain Wall,0.39,High,Heat Pump,LED,False,0.0,False,Platinum,Seattle Open Data (2020),37,High,1,Low Risk,8220000.0,355.87
BLDG_22805,PARK MEADOW APTS,Residential,Seattle,4C (Marine),1990,39778.0,3,Residential,0.91,Composite,Rain Screen,0.46,High,Standard HVAC,LED,False,0.0,False,None,Seattle Open Data (2020),34,Moderate,3,Low Risk,11888500.0,298.87
BLDG_24164,SANISLO ELEMENTARY SCHOOL (SPS-DISTRICT),Educational,Seattle,4C (Marine),1970,41526.0,1,Educational,0.95,Glass-heavy facade,Curtain Wall,0.68,Medium,Mixed System,LED,False,0.0,False,None,Seattle Open Data (2020),54,Low,8,High Risk,16776400.0,404.0
BLDG_50777,CLAY APARTMENTS (LIHI),Residential,Seattle,4C (Marine),2020,36122.0,7,Residential,0.97,Brick,Masonry,0.32,High,High Efficiency HVAC,Smart LED,False,0.0,False,Gold,Seattle Open Data (2020),4,High,4,Medium Risk,13052000.0,361.33
BLDG_33289,BAY VISTA OFFICE BUILDING,Office,Seattle,4C (Marine),1982,119701.0,24,Office,0.84,Concrete,Curtain Wall,0.37,Low,Mixed System,LED,False,0.0,False,Silver,Seattle Open Data (2020),42,Moderate,5,Medium Risk,51093800.0,426.85
BLDG_24406,SEATTLE MINI COOPER CAR DEALERSHIP,Mixed Use,Seattle,4C (Marine),2009,35115.0,3,Mixed Use,0.98,Timber,Window Wall,0.26,Medium,Electric Resistance,LED,False,0.0,False,None,Seattle Open Data (2020),15,Low,5,Medium Risk,14370200.0,409.23
BLDG_19680,SHELBY APTS,Residential,Seattle,4C (Marine),2001,142063.0,6,Residential,0.94,Timber,Rain Screen,0.26,Medium,High Efficiency HVAC,Smart LED,False,0.0,False,Gold,Seattle Open Data (2020),23,High,2,Low Risk,49275500.0,346.86
BLDG_25412,MARLBOROUGH HOUSE CONDOMINIUM,Residential,Seattle,4C (Marine),1927,95280.0,12,Residential,0.94,Concrete,Masonry,0.48,High,High Efficiency HVAC,Smart LED,False,0.0,False,Gold,Seattle Open Data (2020),97,High,3,Low Risk,29982500.0,314.68
BLDG_26506,QUEEN ANNE OCEAN VIEW CONDOMINIUM,Residential,Seattle,4C (Marine),1990,41126.0,4,Residential,0.89,Glass-heavy facade,Curtain Wall,0.79,Low,Standard HVAC,Incandescent,False,0.0,False,None,Seattle Open Data (2020),34,Low,8,High Risk,16054700.0,390.38
BLDG_25725,CAPITOL STEPS APARTMENTS,Residential,Seattle,4C (Marine),1997,73830.0,7,Residential,0.91,Concrete,Masonry,0.52,Low,District Heating,Fluorescent,False,0.0,False,Certified,Seattle Open Data (2020),27,Moderate,3,Low Risk,22536000.0,305.24
BLDG_23905,WELLER APTS,Residential,Seattle,4C (Marine),1968,34846.0,3,Residential,0.94,Steel,Masonry,0.29,Medium,Electric Resistance,Fluorescent,False,0.0,False,None,Seattle Open Data (2020),56,Moderate,5,Medium Risk,11386000.0,326.75
BLDG_50326,VIVID,Residential,Seattle,4C (Marine),2017,33114.0,6,Residential,0.82,Glass-heavy facade,Curtain Wall,0.74,High,Heat Pump,Smart LED,False,0.0,False,Silver,Seattle Open Data (2020),7,Moderate,1,Low Risk,11252800.0,339.82
BLDG_25061,4730 CALIFORNIA APARTMENTS,Residential,Seattle,4C (Marine),2014,113204.0,7,Residential,0.91,Glass-heavy facade,Curtain Wall,0.79,High,Heat Pump,LED,False,0.0,False,Gold,Seattle Open Data (2020),10,High,1,Low Risk,39379900.0,347.87
BLDG_21880,IDA CULVER HOUSE - BROADVIEW,Residential,Seattle,4C (Marine),1990,284970.0,10,Residential,0.93,Glass-heavy facade,Curtain Wall,0.77,High,Heat Pump,LED,False,0.0,False,Silver,Seattle Open Data (2020),34,Moderate,3,Low Risk,98973900.0,347.31
BLDG_735,SEA MARINE AND FISH SUPPLY CO,Mixed Use,Seattle,4C (Marine),1974,56259.0,3,Mixed Use,0.9,Composite,Window Wall,0.4,Low,High Efficiency HVAC,Fluorescent,False,0.0,False,None,Seattle Open Data (2020),50,Moderate,4,Medium Risk,24416500.0,434.0
BLDG_51990,MADDUX NORTH,Residential,Seattle,4C (Marine),2021,101856.0,7,Residential,0.96,Glass-heavy facade,Curtain Wall,0.77,High,Heat Pump,Smart LED,True,408.5,False,Gold,Seattle Open Data (2020),3,High,0,Low Risk,34148600.0,335.26
BLDG_27554,L&W FOOD CORPORATION,Mixed Use,Seattle,4C (Marine),1974,35046.0,1,Mixed Use,0.81,Steel,Curtain Wall,0.44,Low,Mixed System,Fluorescent,False,0.0,False,None,Seattle Open Data (2020),50,Low,5,Medium Risk,13338900.0,380.61
BLDG_24134,SOUTH TERRACE CONDOMINIUM,Residential,Seattle,4C (Marine),1983,28176.0,4,Residential,0.87,Timber,Masonry,0.5,High,Heat Pump,Smart LED,False,0.0,False,Certified,Seattle Open Data (2020),41,Moderate,3,Low Risk,8788600.0,311.92
BLDG_27436,PHINNEY TERRACE,Residential,Seattle,4C (Marine),1984,43788.0,3,Residential,0.76,Timber,Window Wall,0.46,High,District Heating,LED,False,0.0,False,None,Seattle Open Data (2020),40,Low,3,Low Risk,14130600.0,322.7
BLDG_24412,MICHELE APTS,Residential,Seattle,4C (Marine),1985,38100.0,4,Residential,0.91,Composite,Masonry,0.43,High,Standard HVAC,LED,True,376.0,False,None,Seattle Open Data (2020),39,Moderate,3,Low Risk,13309100.0,349.32
BLDG_26166,WILSON COURT CONDOMINIUM,Residential,Seattle,4C (Marine),1991,27480.0,5,Residential,0.96,Concrete,Rain Screen,0.3,High,Heat Pump,Smart LED,True,226.9,False,Gold,Seattle Open Data (2020),33,High,1,Low Risk,9061200.0,329.74
BLDG_706,333 ELLIOTT,Office,Seattle,4C (Marine),2008,183964.0,5,Office,0.88,Steel,Window Wall,0.31,Medium,District Heating,Smart LED,True,180.2,False,Platinum,Seattle Open Data (2020),16,High,0,Low Risk,68064200.0,369.99
BLDG_21783,601 S Alaska Building,Mixed Use,Seattle,4C (Marine),1989,21101.0,1,Mixed Use,0.93,Brick,Masonry,0.19,Medium,Electric Resistance,LED,False,0.0,False,Silver,Seattle Open Data (2020),35,Moderate,3,Low Risk,8660900.0,410.45
BLDG_24473,SEATTLE TEXTILE CO,Mixed Use,Seattle,4C (Marine),1954,36040.0,1,Mixed Use,0.89,Timber,Insulated Panels,0.48,High,High Efficiency HVAC,Smart LED,False,0.0,False,Silver,Seattle Open Data (2020),70,Moderate,2,Low Risk,14384500.0,399.13
BLDG_23331,GATEWAY PLAZA OFFICE BLDG,Office,Seattle,4C (Marine),1985,33580.0,3,Office,0.97,Glass-heavy facade,Curtain Wall,0.66,Medium,High Efficiency HVAC,LED,True,393.1,True,Gold,Seattle Open Data (2020),39,High,1,Low Risk,14716400.0,438.25
BLDG_24769,ALJOYA THORNTON PLACE,Mixed Use,Seattle,4C (Marine),2009,244500.0,6,Mixed Use,0.86,Timber,Window Wall,0.38,High,District Heating,LED,False,0.0,False,Gold,Seattle Open Data (2020),15,High,1,Low Risk,102658900.0,419.87
BLDG_26076,WINCHESTER APT,Residential,Seattle,4C (Marine),1927,22795.0,4,Residential,0.89,Composite,Curtain Wall,0.5,High,Heat Pump,LED,False,0.0,False,Gold,Seattle Open Data (2020),97,High,5,Medium Risk,8379900.0,367.62
BLDG_284,UNIVERSITY CONGREGATIONAL CHURCH,Mixed Use,Seattle,4C (Marine),1952,56772.0,2,Mixed Use,0.85,Steel,Window Wall,0.32,Medium,Mixed System,LED,False,0.0,False,None,Seattle Open Data (2020),72,Low,4,Medium Risk,22047600.0,388.35
BLDG_25186,CAPITOLA,Residential,Seattle,4C (Marine),1907,35647.0,3,Residential,0.96,Timber,Masonry,0.47,High,District Heating,Smart LED,False,0.0,False,Gold,Seattle Open Data (2020),117,High,3,Low Risk,11955500.0,335.39
BLDG_22934,CHARDONNAY APARTMENTS,Residential,Seattle,4C (Marine),1906,24560.0,3,Residential,0.87,Timber,Window Wall,0.5,Low,High Efficiency HVAC,LED,False,0.0,False,None,Seattle Open Data (2020),118,Moderate,6,Medium Risk,10042400.0,408.89
BLDG_26681,RAVENNA OFFICE BUILDING - DEMO,Office,Seattle,4C (Marine),1965,56896.0,4,Office,0.95,Composite,Masonry,0.44,High,Heat Pump,Smart LED,True,40.8,False,Platinum,Seattle Open Data (2020),59,High,1,Low Risk,21949300.0,385.78
BLDG_23287,Skyline at First Hill,Residential,Seattle,4C (Marine),2008,629615.0,26,Residential,0.83,Concrete,Curtain Wall,0.5,Medium,Heat Pump,LED,False,0.0,False,Certified,Seattle Open Data (2020),16,Moderate,3,Low Risk,214435800.0,340.58
BLDG_23196,PARK HILL APTS,Residential,Seattle,4C (Marine),1907,35000.0,3,Residential,0.9,Brick,Masonry,0.21,High,Heat Pump,Smart LED,False,0.0,False,Silver,Seattle Open Data (2020),117,Moderate,2,Low Risk,10620000.0,303.43
BLDG_214,BOREN STEM K-8 (SPS-DISTRICT),Educational,Seattle,4C (Marine),1963,145341.0,1,Educational,0.9,Composite,Masonry,0.29,Low,Standard HVAC,Fluorescent,False,0.0,False,None,Seattle Open Data (2020),61,Moderate,5,Medium Risk,54715900.0,376.47
BLDG_41070,AMESBURY COURT APARTMENTS - BLDG A,Residential,Seattle,4C (Marine),1990,35560.0,4,Residential,0.94,Brick,Masonry,0.28,High,District Heating,Smart LED,False,0.0,False,Gold,Seattle Open Data (2020),34,High,2,Low Risk,10932100.0,307.43
BLDG_20437,LINK APARTMENTS,Residential,Seattle,4C (Marine),2010,213016.0,7,Residential,0.96,Glass-heavy facade,Curtain Wall,0.75,High,High Efficiency HVAC,LED,False,0.0,False,Gold,Seattle Open Data (2020),14,High,2,Low Risk,72307100.0,339.44
BLDG_21893,GARY MERLINO CONSTRUCTION CO,Mixed Use,Seattle,4C (Marine),1979,31600.0,1,Mixed Use,0.92,Glass-heavy facade,Curtain Wall,0.7,Low,Standard HVAC,Fluorescent,False,0.0,False,None,Seattle Open Data (2020),45,Low,9,High Risk,15715800.0,497.34
BLDG_322,KIRO-TV,Office,Seattle,4C (Marine),1968,100734.0,3,Office,0.84,Composite,Masonry,0.35,Medium,Standard HVAC,Fluorescent,False,0.0,False,None,Seattle Open Data (2020),56,Low,8,High Risk,46659300.0,463.19
BLDG_50492,LUNA APTS,Residential,Seattle,4C (Marine),2018,31165.0,3,Residential,0.87,Timber,Insulated Panels,0.47,High,High Efficiency HVAC,LED,False,0.0,False,Gold,Seattle Open Data (2020),6,High,1,Low Risk,10565600.0,339.02
BLDG_23768,WALLINGFORD RETAIL AND OFFICE BUILDING,Office,Seattle,4C (Marine),1916,31774.0,3,Office,0.83,Timber,Window Wall,0.52,Low,Electric Resistance,Smart LED,False,0.0,False,None,Seattle Open Data (2020),108,Moderate,6,Medium Risk,13057400.0,410.95
BLDG_21502,VOLTA APARTMENTS,Residential,Seattle,4C (Marine),2010,54550.0,8,Residential,0.96,Timber,Insulated Panels,0.55,High,District Heating,LED,False,0.0,False,None,Seattle Open Data (2020),14,Low,5,Medium Risk,18853400.0,345.62
BLDG_19695,BARCLAY COURT CONDOMINIUM,Residential,Seattle,4C (Marine),2000,37619.0,3,Residential,0.95,Steel,Rain Screen,0.41,High,High Efficiency HVAC,LED,False,0.0,False,None,Seattle Open Data (2020),24,Moderate,5,Medium Risk,12036000.0,319.94
BLDG_625,2200 1ST AVE S,Office,Seattle,4C (Marine),1900,129000.0,4,Office,0.89,Glass-heavy facade,Curtain Wall,0.81,High,High Efficiency HVAC,Smart LED,False,0.0,False,Gold,Seattle Open Data (2020),124,High,3,Low Risk,56280100.0,436.28
BLDG_775,COLUMBIA CENTER,Office,Seattle,4C (Marine),1985,1952220.0,76,Office,0.91,Glass-heavy facade,Curtain Wall,0.7,High,High Efficiency HVAC,Smart LED,False,0.0,False,Silver,Seattle Open Data (2020),39,Moderate,1,Low Risk,849171600.0,434.98
BLDG_352,ABRAHAM LINCOLN BUILDING,Office,Seattle,4C (Marine),1972,186768.0,14,Office,0.92,Timber,Window Wall,0.36,High,Heat Pump,Smart LED,True,252.5,False,Gold,Seattle Open Data (2020),52,High,5,Medium Risk,85716400.0,458.95
BLDG_25435,DAYSTAR RETIREMENT VILLAGE,Residential,Seattle,4C (Marine),1990,89549.0,2,Residential,0.94,Steel,Rain Screen,0.38,Low,High Efficiency HVAC,LED,False,0.0,False,None,Seattle Open Data (2020),34,Moderate,3,Low Risk,28255200.0,315.53
BLDG_27693,OVERLOOK AT MAGNOLIA (BLDG I),Residential,Seattle,4C (Marine),1973,36178.0,5,Residential,0.94,Timber,Window Wall,0.5,Medium,Standard HVAC,Smart LED,False,0.0,False,Certified,Seattle Open Data (2020),51,Moderate,4,Medium Risk,11621600.0,321.23
BLDG_19456,The MOD,Residential,Seattle,4C (Marine),1965,87031.0,2,Residential,0.95,Timber,Rain Screen,0.38,High,District Heating,LED,True,445.5,False,Platinum,Seattle Open Data (2020),59,High,4,Medium Risk,33145000.0,380.84
BLDG_19774,OFFICE DEPOT & CARPET LIQUIDATOR,Retail,Seattle,4C (Marine),1968,48139.0,1,Retail,0.84,Glass-heavy facade,Curtain Wall,0.71,High,High Efficiency HVAC,LED,False,0.0,False,Silver,Seattle Open Data (2020),56,Moderate,2,Low Risk,14568100.0,302.63
BLDG_23231,BITTER LAKE PLAZA,Office,Seattle,4C (Marine),1979,20088.0,2,Office,0.88,Steel,Window Wall,0.39,High,Heat Pump,LED,False,0.0,False,Gold,Seattle Open Data (2020),45,High,4,Medium Risk,9405200.0,468.2
BLDG_46427,CITIZEN APARTMENTS,Residential,Seattle,4C (Marine),2012,102696.0,6,Residential,0.93,Timber,Rain Screen,0.28,Medium,High Efficiency HVAC,LED,False,0.0,False,Gold,Seattle Open Data (2020),12,High,3,Low Risk,38988000.0,379.64
BLDG_22138,TWO SYNAGOGUES LLC,Mixed Use,Seattle,4C (Marine),1927,22029.0,2,Mixed Use,0.95,Timber,Masonry,0.26,Low,District Heating,LED,False,0.0,False,None,Seattle Open Data (2020),97,Low,5,Medium Risk,9112900.0,413.68
BLDG_23240,COYOTE RESTAURANT/APARTMENT,Residential,Seattle,4C (Marine),1990,27328.0,4,Residential,0.94,Brick,Masonry,0.19,Medium,District Heating,Fluorescent,False,0.0,False,Silver,Seattle Open Data (2020),34,Moderate,1,Low Risk,8691100.0,318.03
BLDG_50671,LUNA APTS & ADMIRAL PCC,Residential,Seattle,4C (Marine),2018,169400.0,4,Residential,0.86,Timber,Window Wall,0.42,Medium,Heat Pump,Smart LED,True,299.0,False,Gold,Seattle Open Data (2020),6,High,0,Low Risk,52563400.0,310.29
BLDG_50050,CUE APARTMENTS,Residential,Seattle,4C (Marine),2015,86413.0,7,Residential,0.89,Glass-heavy facade,Curtain Wall,0.77,High,Heat Pump,Smart LED,False,0.0,False,Gold,Seattle Open Data (2020),9,High,3,Low Risk,34100700.0,394.62
