operation_id,building_id,reporting_year,annual_energy_use_kbtu,energy_use_intensity_kbtu_sqft,annual_electricity_cost,annual_water_cost,annual_maintenance_cost,annual_operating_cost,carbon_emissions_metric_tons,energy_star_score,peak_demand_kw,water_use_gallons,operating_cost_per_sqft,emissions_intensity,energy_efficiency_rating,energy_cost_per_sqft,emissions_per_sqft,high_energy_use_flag,high_emissions_flag,retrofit_needed_flag
OP_1146,BLDG_50493,2024,1444694.0,31.5,50600.0,26200.0,75800.0,152600.0,28.5,83,196.3,1746670.0,2.53,0.59,Excellent,0.84,0.0005,False,False,False
OP_1147,BLDG_25215,2024,540693.0,18.5,18900.0,15400.0,45200.0,79500.0,3.1,99,98.9,1026670.0,2.52,0.1,Excellent,0.6,0.0001,False,False,False
OP_1148,BLDG_26025,2024,1491697.0,30.60000038,52200.0,37400.0,101700.0,191300.0,8.7,78,234.3,2493330.0,2.68,0.12,Good,0.73,0.0001,False,False,False
OP_1149,BLDG_21102,2024,651718.0,25.10000038,22800.0,3800.0,39800.0,66400.0,3.8,72,86.3,253330.0,2.56,0.15,Good,0.88,0.0001,False,False,False
OP_1150,BLDG_20871,2024,702809.0,34.29999924,9800.0,4500.0,30900.0,45200.0,5.8,86,66.2,300000.0,2.2,0.28,Excellent,0.48,0.0003,False,False,False
OP_1151,BLDG_339,2024,2133378.0,24.5,74700.0,19000.0,140100.0,233800.0,37.9,97,282.5,1266670.0,2.61,0.42,Excellent,0.83,0.0004,False,False,False
OP_1152,BLDG_21104,2024,1118777.0,34.20000076,37300.0,16700.0,56800.0,110800.0,31.5,99,102.9,1113330.0,3.38,0.96,Excellent,1.14,0.001,False,False,False
OP_1153,BLDG_25992,2024,28752224.0,56.70000076,1006300.0,115900.0,646000.0,1768200.0,432.0,72,1747.9,7726670.0,3.37,1.34,Good,1.92,0.0008,False,True,False
OP_1154,BLDG_28874,2024,680792.0,22.0,23800.0,16200.0,50600.0,90600.0,3.9,100,97.1,1080000.0,2.92,0.13,Excellent,0.77,0.0001,False,False,False
OP_1155,BLDG_20668,2024,1228832.0,25.5,17200.0,24500.0,70500.0,112200.0,7.1,95,152.6,1633330.0,2.33,0.15,Excellent,0.36,0.0001,False,False,False
OP_1156,BLDG_24600,2024,3117926.0,71.5,109100.0,26600.0,68300.0,204000.0,105.5,100,136.7,1773330.0,4.68,2.42,Excellent,2.5,0.0024,False,False,False
OP_1157,BLDG_26052,2024,652854.0,29.5,9100.0,9500.0,33100.0,51700.0,16.2,96,70.1,633330.0,2.33,0.73,Excellent,0.41,0.0007,False,False,False
OP_1158,BLDG_32429,2024,7768294.0,184.1999969,271900.0,7700.0,63900.0,343500.0,273.0,98,157.9,513330.0,6.85,5.44,Excellent,5.42,0.0054,False,True,False
OP_1159,BLDG_23896,2024,1147285.0,37.79999924,40200.0,9500.0,38300.0,88000.0,41.1,61,100.9,633330.0,2.97,1.39,Good,1.36,0.0014,False,False,False
OP_1160,BLDG_25428,2024,1192466.0,26.79999924,41700.0,20100.0,52700.0,114500.0,6.9,76,147.0,1340000.0,2.57,0.16,Good,0.94,0.0002,False,False,False
OP_1161,BLDG_25175,2024,1312403.0,31.70000076,45900.0,20300.0,70500.0,136700.0,7.6,64,140.1,1353330.0,3.3,0.18,Good,1.11,0.0002,False,False,False
OP_1162,BLDG_20243,2024,671403.0,28.29999924,23500.0,12200.0,37400.0,73100.0,3.9,90,76.1,813330.0,3.08,0.16,Excellent,0.99,0.0002,False,False,False
OP_1163,BLDG_822,2024,1596373.0,26.39999962,55900.0,16900.0,100800.0,173600.0,62.8,79,198.3,1126670.0,2.87,1.04,Good,0.92,0.001,False,False,False
OP_1164,BLDG_25462,2024,797113.0,36.40000153,27900.0,4700.0,40200.0,72800.0,4.6,66,78.7,313330.0,3.12,0.2,Good,1.19,0.0002,False,False,False
OP_1165,BLDG_23960,2024,734878.0,34.40000153,25700.0,6200.0,34300.0,66200.0,21.3,53,73.9,413330.0,3.1,1.0,Fair,1.2,0.001,False,False,True
OP_1166,BLDG_23360,2024,605622.0,21.10000038,21200.0,12600.0,37400.0,71200.0,3.5,96,90.6,840000.0,2.49,0.14,Excellent,0.74,0.0001,False,False,False
OP_1167,BLDG_23691,2024,392413.0,16.60000038,13700.0,7800.0,40900.0,62400.0,14.3,76,78.3,520000.0,2.63,0.6,Good,0.58,0.0006,False,False,False
OP_1168,BLDG_441,2024,7073425.0,88.90000153,247600.0,65600.0,202500.0,515700.0,139.0,47,381.9,4373330.0,4.73,1.75,Fair,2.27,0.0013,True,False,True
OP_1169,BLDG_19780,2024,2938606.0,109.9000015,102900.0,8600.0,44400.0,155900.0,88.9,1,102.2,573330.0,5.83,3.32,Poor,3.85,0.0033,True,True,True
OP_1170,BLDG_701,2024,467425.0,9.199999809,16400.0,9000.0,77900.0,103300.0,9.1,98,159.5,600000.0,2.04,0.18,Excellent,0.32,0.0002,False,False,False
OP_1171,BLDG_27657,2024,3475158.0,35.90000153,121600.0,49500.0,108200.0,279300.0,71.9,84,314.6,3300000.0,2.88,0.94,Excellent,1.25,0.0007,False,False,False
OP_1172,BLDG_50243,2024,4192981.0,29.60000038,137500.0,89500.0,229800.0,456800.0,94.9,99,575.5,5966670.0,2.49,0.67,Excellent,0.75,0.0005,False,False,False
OP_1173,BLDG_21091,2024,6165586.0,108.9000015,215800.0,28400.0,96400.0,340600.0,232.2,10,210.2,1893330.0,6.09,4.16,Poor,3.86,0.0042,True,True,True
OP_1174,BLDG_25574,2024,592951.0,25.60000038,20800.0,17900.0,47500.0,86200.0,3.4,98,101.8,1193330.0,2.67,0.15,Excellent,0.64,0.0001,False,False,False
OP_1175,BLDG_616,2024,7080174.0,44.09999847,247800.0,34400.0,266800.0,549000.0,94.3,64,543.5,2293330.0,3.42,0.59,Good,1.54,0.0006,False,False,False
OP_1176,BLDG_50723,2024,2151796.0,43.20000076,75300.0,23800.0,57500.0,156600.0,57.6,58,170.5,1586670.0,3.15,1.16,Fair,1.51,0.0012,False,True,True
OP_1177,BLDG_25635,2024,631015.0,45.20000076,22100.0,17900.0,36900.0,76900.0,4.6,62,80.2,1193330.0,3.26,0.19,Good,0.94,0.0002,False,False,False
OP_1178,BLDG_20425,2024,1149174.0,30.39999962,40200.0,9900.0,64900.0,115000.0,35.4,55,130.4,660000.0,3.04,0.94,Fair,1.06,0.0009,False,False,True
OP_1179,BLDG_23107,2024,1824340.0,53.5,63900.0,32900.0,83500.0,180300.0,42.4,75,226.3,2193330.0,2.64,0.62,Good,0.93,0.0006,True,False,False
OP_1180,BLDG_50185,2024,8150594.0,41.0,276300.0,225900.0,522000.0,1024200.0,202.0,97,1345.0,15060000.0,2.4,0.59,Excellent,0.65,0.0005,False,False,False
OP_1181,BLDG_25540,2024,2388612.0,52.5,83600.0,24200.0,79000.0,186800.0,104.9,90,145.8,1613330.0,4.11,2.3,Excellent,1.84,0.0023,False,False,False
OP_1182,BLDG_19441,2024,1065489.0,26.79999924,37300.0,22600.0,54700.0,114600.0,6.2,79,156.3,1506670.0,2.4,0.13,Good,0.78,0.0001,False,False,False
OP_1183,BLDG_197,2024,7077346.0,58.0,247700.0,21400.0,206500.0,475600.0,49.1,51,432.1,1426670.0,3.82,0.39,Fair,1.99,0.0004,False,False,True
OP_1184,BLDG_212,2024,8575808.0,50.0,300200.0,31200.0,270600.0,602000.0,383.2,64,586.2,2080000.0,3.48,2.21,Good,1.73,0.0022,False,True,False
OP_1185,BLDG_50082,2024,1313079.0,48.20000076,46000.0,15500.0,41000.0,102500.0,23.0,49,128.0,1033330.0,2.79,0.81,Fair,1.25,0.0006,True,False,True
OP_1186,BLDG_21663,2024,2756697.0,58.70000076,96500.0,23800.0,60700.0,181000.0,99.9,87,169.0,1586670.0,3.45,2.25,Excellent,1.84,0.0019,True,True,False
OP_1187,BLDG_21711,2024,1026428.0,27.60000038,35900.0,23500.0,65700.0,125100.0,6.0,80,166.6,1566670.0,2.46,0.16,Excellent,0.71,0.0001,False,False,False
OP_1188,BLDG_21300,2024,1035973.0,50.0,14500.0,11800.0,34900.0,61200.0,45.9,84,67.2,786670.0,2.95,2.22,Excellent,0.7,0.0022,True,True,False
OP_1189,BLDG_50523,2024,88041168.0,79.90000153,3081400.0,826500.0,1801100.0,5709000.0,2523.7,73,4653.0,55100000.0,4.08,2.38,Good,2.2,0.0018,False,False,False
OP_1190,BLDG_515,2024,869355.0,12.89999962,30400.0,24900.0,126700.0,182000.0,15.1,37,337.3,1660000.0,1.93,0.16,Poor,0.32,0.0002,False,False,True
OP_1191,BLDG_23816,2024,10699298.0,48.20000076,369800.0,190600.0,468100.0,1028500.0,318.7,91,1187.4,12706670.0,2.77,1.44,Excellent,1.0,0.0009,True,True,False
OP_1192,BLDG_24489,2024,1060143.0,48.20000076,37100.0,10300.0,30400.0,77800.0,32.8,38,74.8,686670.0,3.71,1.56,Poor,1.77,0.0016,True,True,True
OP_1193,BLDG_598,2024,2784322.0,54.09999847,97500.0,15000.0,86100.0,198600.0,85.6,18,188.3,1000000.0,3.91,1.68,Poor,1.92,0.0017,False,False,True
OP_1194,BLDG_564,2024,2660557.0,37.59999847,93100.0,20500.0,111800.0,225400.0,84.7,59,241.9,1366670.0,3.19,1.2,Fair,1.32,0.0012,False,False,True
OP_1195,BLDG_50472,2024,1609456.0,31.39999962,56300.0,25900.0,66200.0,148400.0,40.4,99,165.6,1726670.0,2.81,0.77,Excellent,1.07,0.0008,False,False,False
OP_1196,BLDG_20182,2024,626578.0,23.79999924,21900.0,7500.0,44500.0,73900.0,19.0,54,91.1,500000.0,2.8,0.72,Fair,0.83,0.0007,False,False,True
OP_1197,BLDG_49894,2024,10008090.0,32.0,350300.0,218300.0,571000.0,1139600.0,238.0,99,1408.1,14553330.0,2.54,0.76,Excellent,0.78,0.0005,False,False,False
OP_1198,BLDG_21569,2024,1104206.0,20.5,38600.0,25000.0,79900.0,143500.0,6.4,93,163.5,1666670.0,2.79,0.12,Excellent,0.75,0.0001,False,False,False
OP_1199,BLDG_26672,2024,562286.0,20.0,7900.0,18200.0,47200.0,73300.0,3.3,95,117.2,1213330.0,1.98,0.12,Excellent,0.21,0.0001,False,False,False
OP_1200,BLDG_26593,2024,599495.0,26.20000076,21000.0,5300.0,38200.0,64500.0,3.5,53,79.1,353330.0,2.82,0.15,Fair,0.92,0.0002,False,False,True
OP_1201,BLDG_22521,2024,862259.0,28.10000038,30200.0,17500.0,58300.0,106000.0,5.0,72,140.7,1166670.0,2.51,0.16,Good,0.71,0.0001,False,False,False
OP_1202,BLDG_22446,2024,172875.0,6.900000095,2400.0,7300.0,38200.0,47900.0,2.8,96,78.8,486670.0,1.92,0.11,Excellent,0.1,0.0001,False,False,False
OP_1203,BLDG_24668,2024,662096.0,25.70000076,23200.0,11700.0,39500.0,74400.0,14.7,81,84.3,780000.0,2.88,0.57,Excellent,0.9,0.0006,False,False,False
OP_1204,BLDG_24607,2024,1051865.0,31.79999924,36800.0,15500.0,43300.0,95600.0,6.1,50,115.2,1033330.0,2.89,0.18,Fair,1.11,0.0002,False,False,True
OP_1205,BLDG_21219,2024,946941.0,19.70000076,33100.0,14000.0,83600.0,130700.0,5.5,81,157.1,933330.0,2.72,0.11,Excellent,0.69,0.0001,False,False,False
OP_1206,BLDG_50740,2024,3964888.0,36.59999847,138800.0,42500.0,133500.0,314800.0,125.7,93,345.2,2833330.0,2.9,1.26,Excellent,1.28,0.0012,False,True,False
OP_1207,BLDG_21836,2024,1025184.0,22.89999962,35900.0,33400.0,78200.0,147500.0,5.9,99,192.3,2226670.0,2.41,0.13,Excellent,0.59,0.0001,False,False,False
OP_1208,BLDG_24883,2024,1459193.0,48.40000153,20400.0,22500.0,54900.0,97800.0,24.2,83,129.3,1500000.0,2.46,0.8,Excellent,0.51,0.0006,True,False,False
OP_1209,BLDG_33,2024,8302082.0,62.09999847,273000.0,101900.0,210400.0,585300.0,239.6,91,549.4,6793330.0,3.41,1.79,Excellent,1.59,0.0014,False,False,False
OP_1210,BLDG_19773,2024,499536.0,21.60000038,17500.0,11500.0,33300.0,62300.0,2.9,98,72.7,766670.0,2.7,0.13,Excellent,0.76,0.0001,False,False,False
OP_1211,BLDG_22805,2024,1195164.0,42.09999847,41800.0,17800.0,59300.0,118900.0,6.9,56,136.9,1186670.0,2.99,0.24,Fair,1.05,0.0002,False,False,True
OP_1212,BLDG_24164,2024,2385742.0,55.90000153,83500.0,9100.0,62500.0,155100.0,91.5,48,145.2,606670.0,3.74,2.2,Fair,2.01,0.0022,True,True,True
OP_1213,BLDG_50777,2024,1814212.0,50.20000076,63500.0,18000.0,44500.0,126000.0,38.6,87,116.5,1200000.0,3.49,1.07,Excellent,1.76,0.0011,True,True,False
OP_1214,BLDG_33289,2024,8786372.0,73.40000153,307500.0,22200.0,166200.0,495900.0,112.2,68,401.8,1480000.0,4.14,0.94,Good,2.57,0.0009,True,False,False
OP_1215,BLDG_24406,2024,1652315.0,47.09999847,57800.0,11800.0,43900.0,113500.0,30.3,40,124.7,786670.0,3.23,0.86,Fair,1.65,0.0009,False,False,True
OP_1216,BLDG_19680,2024,3475765.0,31.60000038,121700.0,73000.0,170500.0,365200.0,28.3,86,459.1,4866670.0,2.57,0.3,Excellent,0.86,0.0002,False,False,False
OP_1217,BLDG_25412,2024,1310267.0,13.80000019,45900.0,50400.0,145600.0,241900.0,7.6,100,298.6,3360000.0,2.54,0.09,Excellent,0.48,0.0001,False,False,False
OP_1218,BLDG_26506,2024,2592686.0,70.19999695,90700.0,20500.0,66600.0,177800.0,82.5,28,149.5,1366670.0,4.32,2.01,Poor,2.21,0.002,True,True,True
OP_1219,BLDG_25725,2024,1689453.0,40.59999847,59100.0,37600.0,94500.0,191200.0,18.6,62,250.9,2506670.0,2.59,0.32,Good,0.8,0.0003,False,False,False
OP_1220,BLDG_23905,2024,1129331.0,32.40000153,39500.0,17700.0,58500.0,115700.0,6.6,65,117.7,1180000.0,3.32,0.19,Good,1.13,0.0002,False,False,False
OP_1221,BLDG_50326,2024,1024285.0,30.89999962,35800.0,13300.0,41400.0,90500.0,21.1,98,104.2,886670.0,2.73,0.64,Excellent,1.08,0.0006,False,False,False
OP_1222,BLDG_25061,2024,3040294.0,35.29999924,106400.0,53200.0,137800.0,297400.0,46.9,88,364.2,3546670.0,2.63,0.55,Excellent,0.94,0.0004,False,False,False
OP_1223,BLDG_21880,2024,9072624.0,35.40000153,317500.0,156500.0,424400.0,898400.0,337.0,92,909.0,10433330.0,3.15,1.18,Excellent,1.11,0.0012,False,True,False
OP_1224,BLDG_735,2024,2364327.0,42.0,82800.0,17200.0,91000.0,191000.0,88.0,58,192.8,1146670.0,3.4,1.56,Fair,1.47,0.0016,False,False,True
OP_1225,BLDG_51990,2024,2582137.0,27.29999924,36100.0,49400.0,116500.0,202000.0,15.0,95,322.8,3293330.0,1.98,0.16,Excellent,0.35,0.0001,False,False,False
OP_1226,BLDG_27554,2024,1178647.0,33.59999847,41300.0,9200.0,58600.0,109100.0,25.1,48,122.5,613330.0,3.11,0.72,Fair,1.18,0.0007,False,False,True
OP_1227,BLDG_24134,2024,756148.0,26.79999924,26500.0,14000.0,37200.0,77700.0,4.4,80,92.2,933330.0,2.76,0.16,Excellent,0.94,0.0002,False,False,False
OP_1228,BLDG_27436,2024,1483966.0,33.90000153,51900.0,18100.0,61300.0,131300.0,8.6,41,155.2,1206670.0,3.0,0.2,Fair,1.19,0.0002,False,False,True
OP_1229,BLDG_24412,2024,1081284.0,33.29999924,15100.0,20200.0,61300.0,96600.0,6.3,78,125.2,1346670.0,2.54,0.16,Good,0.4,0.0002,False,False,False
OP_1230,BLDG_26166,2024,478522.0,17.39999962,6700.0,15100.0,38000.0,59800.0,14.0,100,86.1,1006670.0,2.18,0.51,Excellent,0.24,0.0005,False,False,False
OP_1231,BLDG_706,2024,4621661.0,33.0,134700.0,35500.0,214900.0,385100.0,26.8,87,593.2,2366670.0,2.09,0.2,Excellent,0.73,0.0001,False,False,False
OP_1232,BLDG_21783,2024,1044938.0,49.5,36600.0,6600.0,29800.0,73000.0,47.6,60,72.0,440000.0,3.46,2.26,Good,1.73,0.0023,False,True,False
OP_1233,BLDG_24473,2024,415020.0,11.5,14500.0,11300.0,57300.0,83100.0,12.3,80,118.0,753330.0,2.31,0.34,Excellent,0.4,0.0003,False,False,False
OP_1234,BLDG_23331,2024,447404.0,21.70000076,6300.0,8500.0,43800.0,58600.0,2.6,96,106.2,566670.0,1.75,0.13,Excellent,0.19,0.0001,False,False,False
OP_1235,BLDG_24769,2024,10816573.0,44.20000076,378600.0,63100.0,278200.0,719900.0,267.9,87,788.4,4206670.0,2.94,1.49,Excellent,1.55,0.0011,False,False,False
OP_1236,BLDG_26076,2024,1193994.0,52.40000153,41800.0,10900.0,38800.0,91500.0,54.8,91,72.9,726670.0,4.01,2.4,Excellent,1.83,0.0024,True,True,False
OP_1237,BLDG_284,2024,2989276.0,50.79999924,104600.0,14800.0,92700.0,212100.0,110.2,37,202.8,986670.0,3.74,1.94,Poor,1.84,0.0019,False,False,True
OP_1238,BLDG_25186,2024,599443.0,16.79999924,21000.0,19500.0,53500.0,94000.0,7.4,100,111.7,1300000.0,2.64,0.21,Excellent,0.59,0.0002,False,False,False
OP_1239,BLDG_22934,2024,734335.0,29.89999962,25700.0,10500.0,39700.0,75900.0,15.6,60,83.8,700000.0,3.09,0.64,Good,1.05,0.0006,False,False,False
OP_1240,BLDG_26681,2024,510049.0,12.5,11700.0,12100.0,91400.0,115200.0,18.2,100,178.3,806670.0,2.02,0.45,Excellent,0.21,0.0003,False,False,False
OP_1241,BLDG_23287,2024,23101320.0,51.90000153,808500.0,256500.0,813200.0,1878200.0,444.4,62,2139.8,17100000.0,2.98,0.98,Good,1.28,0.0007,True,False,False
OP_1242,BLDG_23196,2024,580363.0,16.60000038,20300.0,17500.0,58400.0,96200.0,3.4,99,109.9,1166670.0,2.75,0.1,Excellent,0.58,0.0001,False,False,False
OP_1243,BLDG_214,2024,5867832.0,49.09999847,205400.0,27500.0,272500.0,505400.0,233.5,67,488.9,1833330.0,3.48,1.61,Good,1.41,0.0016,False,False,False
OP_1244,BLDG_41070,2024,642194.0,21.0,22500.0,19300.0,46400.0,88200.0,3.7,99,111.7,1286670.0,2.48,0.1,Excellent,0.63,0.0001,False,False,False
OP_1245,BLDG_20437,2024,4866640.0,29.29999924,170300.0,116400.0,258300.0,545000.0,117.7,100,667.6,7760000.0,2.56,0.71,Excellent,0.8,0.0006,False,False,False
OP_1246,BLDG_21893,2024,1893812.0,59.90000153,66300.0,10100.0,60100.0,136500.0,28.7,7,119.5,673330.0,4.32,0.91,Poor,2.1,0.0009,False,False,True
OP_1247,BLDG_322,2024,8246353.0,111.4000015,288600.0,19600.0,181500.0,489700.0,47.8,27,366.9,1306670.0,4.86,0.65,Poor,2.86,0.0005,True,False,True
OP_1248,BLDG_50492,2024,1172033.0,37.59999847,41000.0,15500.0,40300.0,96800.0,25.8,97,98.3,1033330.0,3.11,0.83,Excellent,1.32,0.0008,False,False,False
OP_1249,BLDG_23768,2024,1492765.0,44.09999847,52200.0,6500.0,53300.0,112000.0,10.1,71,106.0,433330.0,3.52,0.32,Good,1.64,0.0003,False,False,False
OP_1250,BLDG_21502,2024,1959484.0,45.59999847,68600.0,30200.0,68100.0,166900.0,40.5,47,191.1,2013330.0,3.06,0.95,Fair,1.26,0.0007,True,False,True
OP_1251,BLDG_19695,2024,1344121.0,35.70000076,47000.0,21000.0,43200.0,111200.0,43.8,71,125.5,1400000.0,2.96,1.17,Good,1.25,0.0012,False,True,False
OP_1252,BLDG_625,2024,4334342.0,40.70000076,151700.0,29800.0,199200.0,380700.0,25.1,85,417.8,1986670.0,2.95,0.24,Excellent,1.18,0.0002,False,False,False
OP_1253,BLDG_775,2024,73465968.0,41.70000076,2571300.0,431900.0,2703900.0,5707100.0,540.4,90,6254.1,28793330.0,2.92,0.33,Excellent,1.32,0.0003,False,False,False
OP_1254,BLDG_352,2024,9452315.0,51.70000076,293000.0,44000.0,297700.0,634700.0,265.8,82,608.7,2933330.0,3.4,1.63,Excellent,1.57,0.0014,False,True,False
OP_1255,BLDG_25435,2024,3150726.0,35.20000076,110300.0,42200.0,127700.0,280200.0,43.8,58,306.8,2813330.0,3.13,0.49,Fair,1.23,0.0005,False,False,True
OP_1256,BLDG_27693,2024,890320.0,24.60000038,31200.0,18800.0,67800.0,117800.0,5.2,77,119.2,1253330.0,3.26,0.14,Good,0.86,0.0001,False,False,False
OP_1257,BLDG_19456,2024,3613657.0,48.40000153,59700.0,47000.0,149900.0,256600.0,147.7,89,279.4,3133330.0,2.95,1.98,Excellent,0.69,0.0017,True,True,False
OP_1258,BLDG_19774,2024,1024615.0,25.60000038,35900.0,7800.0,80300.0,124000.0,34.0,99,151.2,520000.0,2.58,0.71,Excellent,0.75,0.0007,False,False,False
OP_1259,BLDG_23231,2024,477603.0,24.10000038,16700.0,4200.0,30000.0,50900.0,2.8,84,65.2,280000.0,2.53,0.14,Excellent,0.83,0.0001,False,False,False
OP_1260,BLDG_46427,2024,2754194.0,36.70000076,96400.0,49600.0,127700.0,273700.0,50.6,99,322.6,3306670.0,2.67,0.67,Excellent,0.94,0.0005,False,False,False
OP_1261,BLDG_22138,2024,791488.0,35.90000153,27700.0,6300.0,37200.0,71200.0,32.5,43,77.8,420000.0,3.23,1.48,Fair,1.26,0.0015,False,False,True
OP_1262,BLDG_23240,2024,950933.0,34.79999924,33300.0,13900.0,39900.0,87100.0,5.5,60,93.3,926670.0,3.19,0.23,Good,1.22,0.0002,False,False,False
OP_1263,BLDG_50671,2024,3000104.0,25.89999962,60200.0,81200.0,213000.0,354400.0,65.6,100,530.9,5413330.0,2.09,0.57,Excellent,0.36,0.0004,False,False,False
OP_1264,BLDG_50050,2024,2466849.0,28.5,86300.0,38800.0,98300.0,223400.0,45.8,97,272.6,2586670.0,2.59,0.61,Excellent,1.0,0.0005,False,False,False
OP_1265,BLDG_23367,2024,2212232.0,30.70000076,77400.0,32700.0,113800.0,223900.0,46.4,63,244.7,2180000.0,3.1,0.64,Good,1.07,0.0006,False,False,False
OP_1266,BLDG_50065,2024,8968482.0,35.0,313900.0,50600.0,116800.0,481300.0,139.7,85,301.8,3373330.0,5.16,1.64,Excellent,3.37,0.0015,False,True,False
OP_1267,BLDG_24631,2024,922052.0,37.40000153,32300.0,12000.0,30800.0,75100.0,20.0,59,82.4,800000.0,3.12,0.83,Fair,1.34,0.0008,False,False,True
OP_1268,BLDG_570,2024,4110408.0,79.80000305,143900.0,18600.0,141800.0,304300.0,23.8,100,267.6,1240000.0,3.56,0.44,Excellent,1.69,0.0003,True,False,False
OP_1269,BLDG_19757,2024,1802974.0,31.79999924,63100.0,23600.0,94200.0,180900.0,42.5,93,180.7,1573330.0,3.19,0.75,Excellent,1.11,0.0007,False,False,False
OP_1270,BLDG_24160,2024,2704394.0,40.20000076,94700.0,34800.0,97100.0,226600.0,15.7,40,239.1,2320000.0,3.37,0.23,Fair,1.41,0.0002,False,False,True
OP_1271,BLDG_23307,2024,989426.0,23.0,19900.0,27900.0,83600.0,131400.0,5.7,98,179.6,1860000.0,2.3,0.13,Excellent,0.35,0.0001,False,False,False
OP_1272,BLDG_20543,2024,952481.0,43.70000076,33300.0,11300.0,27800.0,72400.0,5.5,31,79.9,753330.0,3.27,0.25,Poor,1.51,0.0002,True,False,True
OP_1273,BLDG_23181,2024,684187.0,30.5,23900.0,10700.0,35700.0,70300.0,5.7,77,73.8,713330.0,3.14,0.26,Good,1.07,0.0003,False,False,False
OP_1274,BLDG_29550,2024,9801639.0,36.59999847,343100.0,63000.0,328000.0,734100.0,60.5,71,894.5,4200000.0,2.74,0.23,Good,1.28,0.0002,False,False,False
OP_1275,BLDG_24673,2024,1359641.0,46.0,47600.0,14000.0,44600.0,106200.0,58.2,86,95.4,933330.0,3.6,1.97,Excellent,1.61,0.002,True,True,False
OP_1276,BLDG_50634,2024,3313408.0,31.70000076,116000.0,69500.0,179700.0,365200.0,80.6,100,444.4,4633330.0,2.58,0.77,Excellent,0.82,0.0006,False,False,False
OP_1277,BLDG_50067,2024,1374775.0,46.40000153,48100.0,16300.0,45400.0,109800.0,28.3,59,122.3,1086670.0,3.07,0.79,Fair,1.34,0.0008,True,False,True
OP_1278,BLDG_49698,2024,3768396.0,29.20000076,131900.0,82700.0,197200.0,411800.0,34.8,96,552.2,5513330.0,2.36,0.27,Excellent,0.76,0.0002,False,False,False
OP_1279,BLDG_22238,2024,617761.0,29.20000076,8600.0,14900.0,46000.0,69500.0,3.6,90,101.8,993330.0,2.19,0.17,Excellent,0.27,0.0001,False,False,False
OP_1280,BLDG_290,2024,4022559.0,24.20000076,100300.0,31700.0,200600.0,332600.0,58.5,86,536.5,2113330.0,2.0,0.35,Excellent,0.6,0.0004,False,False,False
OP_1281,BLDG_21937,2024,2010017.0,29.60000038,31800.0,35400.0,78300.0,145500.0,26.7,50,236.5,2360000.0,2.14,0.39,Fair,0.47,0.0004,False,False,True
OP_1282,BLDG_24861,2024,818959.0,28.20000076,28700.0,15200.0,38200.0,82100.0,4.7,77,95.7,1013330.0,2.82,0.16,Good,0.99,0.0002,False,False,False
OP_1283,BLDG_580,2024,3861777.0,42.09999847,135200.0,36900.0,218600.0,390700.0,36.9,69,516.0,2460000.0,2.54,0.4,Good,0.88,0.0002,False,False,False
OP_1284,BLDG_25784,2024,1502985.0,55.0,52600.0,13800.0,42500.0,108900.0,67.5,69,91.5,920000.0,3.98,2.47,Good,1.92,0.0025,True,True,False
OP_1285,BLDG_50378,2024,20338934.0,41.70000076,711900.0,251400.0,792700.0,1756000.0,489.8,82,2060.7,16760000.0,2.78,1.01,Excellent,1.13,0.0008,False,False,False
OP_1286,BLDG_21729,2024,2041081.0,56.09999847,71400.0,16600.0,41100.0,129100.0,54.5,22,133.9,1106670.0,3.55,1.5,Poor,1.96,0.0015,True,True,True
OP_1287,BLDG_23774,2024,6450693.0,40.40000153,225800.0,101500.0,313800.0,641100.0,137.6,64,735.0,6766670.0,2.95,0.86,Good,1.04,0.0006,False,False,False
OP_1288,BLDG_26737,2024,1507735.0,23.89999962,21100.0,39700.0,115900.0,176700.0,17.3,98,228.4,2646670.0,2.44,0.24,Excellent,0.29,0.0002,False,False,False
OP_1289,BLDG_25547,2024,2093412.0,49.20000076,73300.0,23000.0,73800.0,170100.0,72.1,72,141.6,1533330.0,4.0,1.7,Good,1.72,0.0017,True,True,False
OP_1290,BLDG_26359,2024,305474.0,12.19999981,10700.0,9300.0,44000.0,64000.0,8.7,70,98.3,620000.0,2.18,0.3,Good,0.36,0.0003,False,False,False
OP_1291,BLDG_357,2024,39379856.0,32.20000076,1378300.0,354700.0,1935300.0,3668300.0,228.4,87,4369.1,23646670.0,2.71,0.19,Excellent,1.02,0.0002,False,False,False
OP_1292,BLDG_618,2024,3116222.0,42.40000153,109100.0,15400.0,116300.0,240800.0,18.1,64,248.7,1026670.0,3.28,0.25,Good,1.48,0.0002,False,False,False
OP_1293,BLDG_27679,2024,722610.0,25.60000038,23100.0,16000.0,60600.0,99700.0,4.2,98,112.8,1066670.0,2.78,0.15,Excellent,0.64,0.0001,False,False,False
OP_1294,BLDG_51966,2024,2476177.0,28.29999924,73800.0,51900.0,128800.0,254500.0,14.4,90,332.1,3460000.0,2.46,0.17,Excellent,0.71,0.0001,False,False,False
OP_1295,BLDG_25056,2024,1379948.0,33.40000153,48300.0,18300.0,48400.0,115000.0,27.2,83,134.4,1220000.0,2.78,0.66,Excellent,1.17,0.0007,False,False,False
OP_1296,BLDG_25895,2024,620248.0,31.5,21700.0,9000.0,30000.0,60700.0,3.6,93,67.8,600000.0,2.85,0.17,Excellent,1.02,0.0002,False,False,False
