building_id,building_name,building_type,location_city,climate_zone,year_built,building_age,floor_area_sqft,number_of_floors,occupancy_type,average_occupancy_rate,primary_material,facade_type,window_to_wall_ratio,insulation_level,hvac_system_type,lighting_system_type,renewable_energy_flag,solar_panel_capacity_kw,green_roof_flag,leed_certification_level,estimated_construction_cost,actual_construction_cost,cost_overrun_amount,cost_overrun_percentage,cost_per_sqft,contractor_name,delay_days,delay_reason,construction_delay_flag,annual_energy_use_kbtu,energy_use_intensity_kbtu_sqft,annual_electricity_cost,annual_water_cost,annual_maintenance_cost,annual_operating_cost,operating_cost_per_sqft,carbon_emissions_metric_tons,emissions_intensity,energy_star_score,energy_efficiency_rating,recommended_action,estimated_retrofit_cost,estimated_annual_savings,payback_period_years,estimated_emissions_reduction_percent,retrofit_priority,implementation_complexity,lifecycle_cost_estimate,lifecycle_cost_per_sqft,building_performance_risk_score,building_performance_risk_category
BLDG_25322,REUNION HOUSE,Residential,Seattle,4C (Marine),1984,40,24620.0,4,Residential,0.94,Timber,Rain Screen,0.36,Medium,District Heating,LED,False,0.0,False,None,5583500.0,5635400.0,51900.0,0.0093,228.9,Apex Builders,0,None,False,839489.0,34.79999924,29400.0,12100.0,32500.0,74000.0,3.01,4.9,0.2,36,Poor,LED Lighting Retrofit,9900.0,5300.0,1.87,8.69,Critical,Low,7855400.0,319.07,3,Low Risk
BLDG_50473,BURKE AND UNION APARTMENT,Residential,Seattle,4C (Marine),2018,6,84996.0,5,Residential,0.91,Brick,Masonry,0.25,High,District Heating,LED,False,0.0,False,Silver,18715000.0,18913400.0,198400.0,0.0106,222.52,Apex Builders,0,None,False,1716203.0,31.10000038,60100.0,40600.0,99600.0,200300.0,2.36,38.7,0.74,100,Excellent,Solar Panel Installation,138400.0,8200.0,16.88,15.61,Low,Medium,24922400.0,293.22,1,Low Risk
BLDG_50299,THE EDDY,Residential,Seattle,4C (Marine),2016,8,112302.0,6,Residential,0.91,Glass-heavy facade,Curtain Wall,0.84,Medium,District Heating,LED,True,236.6,False,Gold,29312800.0,29312800.0,0.0,0.0,261.02,Apex Builders,0,None,False,3685684.0,46.20000076,93500.0,56600.0,138600.0,288700.0,2.57,61.2,0.75,86,Excellent,Water Efficiency Upgrade,24200.0,15800.0,1.53,2.78,Critical,Low,37973800.0,338.14,1,Low Risk
BLDG_22883,KELLER SUPPLY,Mixed Use,Seattle,4C (Marine),1955,69,39497.0,2,Mixed Use,0.92,Timber,Masonry,0.53,Low,Standard HVAC,Incandescent,False,0.0,False,None,12424300.0,12441700.0,17400.0,0.0014,315.0,Pacific Structures,0,None,False,1429726.0,36.20000076,50000.0,11100.0,70300.0,131400.0,3.33,20.5,0.52,26,Poor,HVAC Upgrade,72300.0,11000.0,6.57,19.76,High,Medium,16383700.0,414.81,6,Medium Risk
BLDG_20396,MEAVES BUILDING,Office,Seattle,4C (Marine),1900,124,33300.0,5,Office,0.9,Glass-heavy facade,Curtain Wall,0.77,High,Heat Pump,LED,True,407.0,False,None,11107500.0,11155300.0,47800.0,0.0043,334.99,Emerald City Construction,0,None,False,819760.0,26.0,11500.0,7800.0,50900.0,70200.0,2.11,4.8,0.14,81,Excellent,Building Automation System,20700.0,4300.0,4.81,15.53,High,Medium,13261300.0,398.24,3,Low Risk
BLDG_23936,LUX LYFE,Mixed Use,Seattle,4C (Marine),1930,94,25881.0,1,Mixed Use,0.83,Brick,Masonry,0.28,Medium,Electric Resistance,Fluorescent,False,0.0,False,None,7820300.0,8101800.0,281500.0,0.036,313.04,Summit Contractors,36,Weather,True,621091.0,21.60000038,21700.0,7800.0,38700.0,68200.0,2.64,10.5,0.41,26,Poor,HVAC Upgrade,52500.0,4800.0,10.94,19.89,Medium,Medium,10147800.0,392.09,5,Medium Risk
BLDG_21318,WESTLAKE PLACE,Office,Seattle,4C (Marine),1907,117,35200.0,6,Office,0.88,Brick,Masonry,0.29,Medium,Heat Pump,Smart LED,False,0.0,False,Silver,10411800.0,10446200.0,34400.0,0.0033,296.77,Cascade Building Group,0,None,False,966233.0,27.39999962,33800.0,6800.0,54100.0,94700.0,2.69,5.6,0.16,80,Excellent,Water Efficiency Upgrade,10300.0,1900.0,5.42,2.96,High,Low,13287200.0,377.48,2,Low Risk
BLDG_19919,SIDNEY APARTMENTS,Residential,Seattle,4C (Marine),2000,24,160141.0,6,Residential,0.9,Timber,Insulated Panels,0.52,High,Heat Pump,LED,False,0.0,False,Gold,38847400.0,41718200.0,2870800.0,0.0739,260.51,Summit Contractors,36,Contractor Delay,True,3204582.0,29.20000076,112200.0,77400.0,186000.0,375600.0,2.35,22.9,0.19,95,Excellent,Solar Panel Installation,238600.0,15500.0,15.39,25.16,Low,Medium,52986200.0,330.87,1,Low Risk
BLDG_50475,SHEA APTS BUILDING 2,Residential,Seattle,4C (Marine),2019,5,31361.0,5,Residential,0.81,Concrete,Masonry,0.53,Medium,District Heating,Fluorescent,False,0.0,False,None,6744900.0,6751000.0,6100.0,0.0009,215.27,Summit Contractors,0,None,False,1783811.0,64.30000305,62400.0,13500.0,40300.0,116200.0,3.71,56.3,2.04,47,Fair,LED Lighting Retrofit,11800.0,11200.0,1.05,8.09,Critical,Low,10237000.0,326.42,6,Medium Risk
BLDG_24435,10TH AVE BLDG,Office,Seattle,4C (Marine),1907,117,36000.0,2,Office,0.92,Composite,Window Wall,0.44,Medium,High Efficiency HVAC,LED,False,0.0,False,Certified,10438400.0,13219200.0,2780800.0,0.2664,367.2,Summit Contractors,111,Design Change,True,840873.0,23.39999962,29400.0,7700.0,61600.0,98700.0,2.74,6.4,0.18,84,Excellent,Solar Panel Installation,73000.0,3500.0,20.86,16.03,Low,Medium,16180200.0,449.45,5,Medium Risk
BLDG_23909,WISTERIA VIEW MANOR,Residential,Seattle,4C (Marine),1980,44,62538.0,6,Residential,0.89,Steel,Insulated Panels,0.53,Medium,High Efficiency HVAC,LED,False,0.0,False,Certified,14473200.0,17590700.0,3117500.0,0.2154,281.28,Cascade Building Group,102,Design Change,True,2260765.0,34.79999924,79100.0,27500.0,90600.0,197200.0,3.15,13.1,0.21,72,Good,LED Lighting Retrofit,20500.0,14200.0,1.44,10.4,Critical,Low,23506700.0,375.88,5,Medium Risk
BLDG_27378,SAFEWAY  STORE # 1550,Retail,Seattle,4C (Marine),1997,27,76585.0,1,Retail,0.77,Concrete,Window Wall,0.42,Low,District Heating,LED,False,0.0,False,None,14086000.0,14232500.0,146500.0,0.0104,185.84,Summit Contractors,0,None,False,11329132.0,273.2999878,396500.0,11500.0,102100.0,510100.0,6.66,271.3,7.14,59,Fair,Insulation Improvement,61600.0,44400.0,1.39,14.6,Critical,Medium,29535500.0,385.66,5,Medium Risk
BLDG_22113,GALER GARDENS CONDOMINIUM,Residential,Seattle,4C (Marine),1996,28,46184.0,4,Residential,0.91,Timber,Curtain Wall,0.48,Medium,Electric Resistance,Fluorescent,False,0.0,False,None,11197800.0,15703800.0,4506000.0,0.4024,340.03,Summit Contractors,172,Design Change,True,1522301.0,42.70000076,53300.0,22900.0,60500.0,136700.0,2.96,8.8,0.25,30,Poor,HVAC Upgrade,82000.0,11700.0,7.01,22.08,High,Medium,19804800.0,428.82,6,Medium Risk
BLDG_23101,HARBOR HOUSE ON QUEEN ANNE CONDOMINIUM,Residential,Seattle,4C (Marine),1963,61,65538.0,11,Residential,0.88,Brick,Masonry,0.24,Low,High Efficiency HVAC,LED,False,0.0,False,None,15265900.0,15418600.0,152700.0,0.01,235.26,Emerald City Construction,13,Weather,True,2204389.0,33.59999847,77200.0,28600.0,110800.0,216600.0,3.3,16.9,0.26,68,Good,Building Automation System,31900.0,17100.0,1.87,11.89,Critical,Medium,21916600.0,334.41,5,Medium Risk
BLDG_50656,AMAZON REINVENT TOWERS (EAST + WEST),Office,Seattle,4C (Marine),2019,5,1599394.0,38,Office,0.84,Steel,Insulated Panels,0.47,High,District Heating,LED,False,0.0,False,Platinum,484444500.0,513704900.0,29260400.0,0.0604,321.19,Emerald City Construction,66,Labor Shortage,True,39990596.0,32.79999924,1399700.0,330800.0,1996700.0,3727200.0,2.33,451.2,0.4,93,Excellent,Solar Panel Installation,525000.0,36200.0,14.5,21.37,Low,Medium,625520900.0,391.1,2,Low Risk
BLDG_25723,THREE20 APARTMENTS,Residential,Seattle,4C (Marine),2013,11,130284.0,6,Residential,0.87,Concrete,Curtain Wall,0.51,High,Electric Resistance,Smart LED,False,0.0,False,None,28320900.0,28403000.0,82100.0,0.0029,218.01,Emerald City Construction,0,None,False,6493062.0,49.79999924,227300.0,60500.0,150100.0,437900.0,3.36,198.6,2.2,78,Good,Solar Panel Installation,198800.0,12600.0,15.78,24.31,Low,Medium,41540000.0,318.84,6,Medium Risk
BLDG_24948,BARGREEN-ELLINGSON INC (OLD KLINEBURGER),Retail,Seattle,4C (Marine),1954,70,21900.0,2,Retail,0.82,Glass-heavy facade,Curtain Wall,0.81,Medium,Heat Pump,Smart LED,False,0.0,False,None,4574100.0,4574100.0,0.0,0.0,208.86,Apex Builders,0,None,False,973304.0,44.40000153,34100.0,3200.0,33000.0,70300.0,3.21,32.3,1.47,74,Good,Solar Panel Installation,65000.0,2900.0,22.41,15.72,Low,Medium,6683100.0,305.16,3,Low Risk
BLDG_23303,423 TERRY,Residential,Seattle,4C (Marine),1911,113,39990.0,4,Residential,0.85,Brick,Masonry,0.3,High,District Heating,Smart LED,False,0.0,False,Gold,9082600.0,9116200.0,33600.0,0.0037,227.96,Summit Contractors,0,None,False,929268.0,23.20000076,32500.0,17600.0,62700.0,112800.0,2.82,5.4,0.13,100,Excellent,Solar Panel Installation,78400.0,3900.0,20.1,27.0,Low,Medium,12500200.0,312.58,2,Low Risk
BLDG_50710,AMAZON NITRO,Office,Seattle,4C (Marine),2019,5,1323773.0,24,Office,0.8,Concrete,Window Wall,0.46,High,Heat Pump,Smart LED,False,0.0,True,Silver,397627900.0,466934400.0,69306500.0,0.1743,352.73,Pacific Structures,100,Material Shortage,True,34936696.0,38.40000153,1222800.0,265100.0,1475000.0,2962900.0,2.24,469.0,0.48,94,Excellent,Solar Panel Installation,525000.0,36200.0,14.5,17.42,Low,Medium,555821400.0,419.88,3,Low Risk
BLDG_49776,MARKET PLACE TOWER,Office,Seattle,4C (Marine),1988,36,386321.0,13,Office,0.89,Steel,Window Wall,0.53,High,Heat Pump,Smart LED,False,0.0,False,Certified,106171700.0,129136600.0,22964900.0,0.2163,334.27,Pacific Structures,121,Material Shortage,True,13046611.0,55.59999847,456600.0,78300.0,514100.0,1049000.0,2.72,158.7,0.67,79,Good,Solar Panel Installation,525000.0,36200.0,14.5,26.18,Low,Medium,160606600.0,415.73,4,Medium Risk
BLDG_26911,SIGMA CHI FRATERNITY,Mixed Use,Seattle,4C (Marine),1926,98,23616.0,4,Mixed Use,0.87,Composite,Insulated Panels,0.4,High,Heat Pump,Smart LED,False,0.0,True,None,6831300.0,6883900.0,52600.0,0.0077,291.49,Pacific Structures,0,None,False,1244392.0,52.70000076,43600.0,6800.0,36700.0,87100.0,3.69,41.9,1.77,82,Excellent,Water Efficiency Upgrade,8300.0,1900.0,4.37,4.25,High,Low,9496900.0,402.14,3,Low Risk
BLDG_50031,DEXTER STATION OFFICE,Office,Seattle,4C (Marine),2015,9,513816.0,10,Office,0.82,Brick,Masonry,0.32,High,Heat Pump,LED,True,169.0,False,None,142814400.0,142885800.0,71400.0,0.0005,278.09,Cascade Building Group,0,None,False,22533532.0,62.59999847,763300.0,93700.0,592700.0,1449700.0,2.82,280.0,0.81,80,Excellent,Water Efficiency Upgrade,96500.0,26200.0,3.68,3.01,Critical,Low,186376800.0,362.73,2,Low Risk
BLDG_50654,AVALON BELLTOWN TOWERS,Residential,Seattle,4C (Marine),2017,7,397034.0,24,Residential,0.95,Glass-heavy facade,Curtain Wall,0.65,Low,Heat Pump,LED,True,259.9,False,None,103311300.0,103548900.0,237600.0,0.0023,260.81,Emerald City Construction,0,None,False,11873810.0,39.90000153,376600.0,200500.0,478400.0,1055500.0,2.66,253.8,0.8,69,Good,Building Automation System,148000.0,80400.0,1.84,11.55,Critical,Medium,135213900.0,340.56,2,Low Risk
BLDG_26844,INTERNATIONAL TERRACE,Residential,Seattle,4C (Marine),1973,51,76094.0,12,Residential,0.85,Steel,Curtain Wall,0.27,Medium,District Heating,LED,False,0.0,False,None,16625000.0,19820300.0,3195300.0,0.1922,260.47,Emerald City Construction,145,Supply Chain Issue,True,3720378.0,49.20000076,130200.0,31700.0,119500.0,281400.0,3.7,68.0,0.89,48,Fair,LED Lighting Retrofit,24300.0,23400.0,1.04,9.35,Critical,Low,28262300.0,371.41,8,High Risk
BLDG_50159,JANUS APTS/RETAIL SPACES,Residential,Seattle,4C (Marine),2016,8,133881.0,5,Residential,0.96,Glass-heavy facade,Curtain Wall,0.84,High,Heat Pump,LED,False,0.0,False,Gold,34674900.0,36987700.0,2312800.0,0.0667,276.27,Emerald City Construction,66,Permit Delay,True,4839784.0,49.09999847,169400.0,73100.0,163200.0,405700.0,3.03,160.5,1.62,92,Excellent,Solar Panel Installation,203600.0,12900.0,15.78,21.55,Low,Medium,49158700.0,367.18,5,Medium Risk
BLDG_25182,CAPITOL PARK APTS,Residential,Seattle,4C (Marine),1971,53,78199.0,11,Residential,0.87,Brick,Masonry,0.29,Low,Standard HVAC,Fluorescent,False,0.0,False,None,17801500.0,18036500.0,235000.0,0.0132,230.65,Cascade Building Group,0,None,False,4214014.0,52.70000076,147500.0,36400.0,138300.0,322200.0,4.12,58.2,0.74,41,Fair,HVAC Upgrade,128400.0,32400.0,3.96,20.6,Critical,Medium,27702500.0,354.26,8,High Risk
BLDG_26706,MOSES BUILDING,Office,Seattle,4C (Marine),1900,124,26830.0,3,Office,0.95,Brick,Masonry,0.27,Medium,High Efficiency HVAC,LED,False,0.0,False,None,7879500.0,7979600.0,100100.0,0.0127,297.41,Summit Contractors,0,None,False,1484007.0,55.29999924,51900.0,6000.0,42400.0,100300.0,3.74,45.1,1.68,59,Fair,Water Efficiency Upgrade,8800.0,1700.0,5.18,2.75,High,Low,10988600.0,409.56,5,Medium Risk
BLDG_19484,THE COBB APARTMENTS,Residential,Seattle,4C (Marine),1910,114,123897.0,11,Residential,0.94,Timber,Insulated Panels,0.46,Low,Standard HVAC,Incandescent,False,0.0,False,None,28907400.0,28907400.0,0.0,0.0,233.32,Apex Builders,0,None,False,7154576.0,74.30000305,250400.0,61600.0,233800.0,545800.0,4.41,301.8,2.44,27,Poor,HVAC Upgrade,194700.0,55100.0,3.53,21.43,Critical,Medium,45281400.0,365.48,9,High Risk
BLDG_22170,GILMORE APTS,Residential,Seattle,4C (Marine),2002,22,66459.0,6,Residential,0.95,Composite,Rain Screen,0.29,Medium,High Efficiency HVAC,Smart LED,False,0.0,False,Platinum,16723100.0,17196400.0,473300.0,0.0283,258.75,Emerald City Construction,26,Labor Shortage,True,1762383.0,30.39999962,61700.0,33900.0,81900.0,177500.0,2.67,36.7,0.55,96,Excellent,LED Lighting Retrofit,21600.0,11100.0,1.95,8.06,Critical,Low,22521400.0,338.88,1,Low Risk
BLDG_489,200 WEST THOMAS BUILDING,Office,Seattle,4C (Marine),1974,50,88062.0,5,Office,0.93,Glass-heavy facade,Curtain Wall,0.81,High,District Heating,Smart LED,False,0.0,False,Gold,30076300.0,30190600.0,114300.0,0.0038,342.83,Summit Contractors,0,None,False,2170290.0,32.29999924,76000.0,20900.0,141100.0,238000.0,2.7,12.6,0.19,75,Good,Building Automation System,39800.0,18500.0,2.15,14.82,Critical,Medium,37330600.0,423.91,3,Low Risk
BLDG_21661,ALDERCREST APARTMENTS (2013),Residential,Seattle,4C (Marine),1999,25,46442.0,6,Residential,0.88,Timber,Masonry,0.47,Medium,District Heating,LED,True,333.2,False,Gold,11623900.0,13311700.0,1687800.0,0.1452,286.63,Pacific Structures,111,Labor Shortage,True,1136789.0,24.5,15900.0,23600.0,69100.0,108600.0,2.34,6.6,0.23,100,Excellent,LED Lighting Retrofit,16000.0,2900.0,5.52,10.97,High,Low,16569700.0,356.78,1,Low Risk
BLDG_23010,CEDARVALE HOUSE & VILLAGE,Residential,Seattle,4C (Marine),1970,54,88340.0,7,Residential,0.94,Glass-heavy facade,Curtain Wall,0.74,High,Heat Pump,Smart LED,True,51.8,False,Silver,23281200.0,27588200.0,4307000.0,0.185,312.3,Apex Builders,80,Design Change,True,3271866.0,37.0,106700.0,44900.0,140900.0,292500.0,3.31,54.8,0.62,83,Excellent,Solar Panel Installation,142800.0,8500.0,16.8,22.66,Low,Medium,36363200.0,411.63,4,Medium Risk
BLDG_279,WEST SEATTLE HIGH SCHOOL (SPS-DISTRICT),Educational,Seattle,4C (Marine),2002,22,208981.0,2,Educational,0.96,Steel,Insulated Panels,0.47,High,District Heating,Smart LED,False,0.0,False,None,53374500.0,53758800.0,384300.0,0.0072,257.24,Pacific Structures,0,None,False,8915576.0,42.70000076,312000.0,44700.0,256800.0,613500.0,2.94,249.9,1.2,73,Good,Solar Panel Installation,303600.0,20200.0,15.03,24.09,Low,Medium,72163800.0,345.31,3,Low Risk
BLDG_27692,OVERLOOK AT MAGNOLIA (BLDG H),Residential,Seattle,4C (Marine),1973,51,33466.0,5,Residential,0.9,Composite,Curtain Wall,0.3,High,Heat Pump,Smart LED,False,0.0,False,None,7394600.0,7688900.0,294300.0,0.0398,229.75,Summit Contractors,62,Permit Delay,True,799517.0,23.89999962,28000.0,16600.0,57600.0,102200.0,3.05,4.6,0.14,84,Excellent,LED Lighting Retrofit,12400.0,5000.0,2.48,8.81,Critical,Low,10754900.0,321.37,4,Medium Risk
BLDG_21088,NORTHLAKE PLAZA,Office,Seattle,4C (Marine),1985,39,31417.0,3,Office,0.89,Brick,Masonry,0.23,Low,Mixed System,LED,False,0.0,False,None,8593800.0,8690900.0,97100.0,0.0113,276.63,Summit Contractors,0,None,False,1214143.0,43.70000076,42500.0,6900.0,44300.0,93700.0,2.98,37.7,1.62,53,Fair,Insulation Improvement,30000.0,4800.0,6.25,14.87,High,Medium,11501900.0,366.1,4,Medium Risk
BLDG_36087,Sanford Hildebrandt Towers II,Residential,Seattle,4C (Marine),1984,40,56800.0,4,Residential,0.84,Glass-heavy facade,Curtain Wall,0.85,Medium,District Heating,LED,False,0.0,False,None,14182100.0,14277100.0,95000.0,0.0067,251.36,Pacific Structures,0,None,False,2187077.0,38.5,76500.0,24300.0,80700.0,181500.0,3.2,35.3,0.62,46,Fair,Solar Panel Installation,100800.0,5500.0,18.33,21.05,Low,Medium,19722100.0,347.22,3,Low Risk
BLDG_367,4311 ROOSEVELT,Office,Seattle,4C (Marine),2002,22,135051.0,6,Office,0.94,Composite,Insulated Panels,0.35,High,Mixed System,Smart LED,True,345.9,False,Silver,37843300.0,39073200.0,1229900.0,0.0325,289.32,Apex Builders,21,Weather,True,3624048.0,37.79999924,75000.0,33000.0,164000.0,272000.0,2.01,21.0,0.23,79,Good,Building Automation System,56300.0,19400.0,2.9,14.37,Critical,Medium,47233200.0,349.74,1,Low Risk
BLDG_596,IRIDIO - (OLD WESTERN CARTAGE),Office,Seattle,4C (Marine),1938,86,50008.0,1,Office,0.76,Brick,Masonry,0.27,Medium,Heat Pump,LED,False,0.0,False,Platinum,15412000.0,16174900.0,762900.0,0.0495,323.45,Pacific Structures,52,Labor Shortage,True,1395114.0,27.89999962,48800.0,9900.0,78900.0,137600.0,2.75,39.0,0.78,96,Excellent,Water Efficiency Upgrade,13000.0,2800.0,4.64,4.61,High,Low,20302900.0,405.99,2,Low Risk
BLDG_23220,FRANCONIA APT,Residential,Seattle,4C (Marine),1930,94,32693.0,4,Residential,0.89,Composite,Insulated Panels,0.5,Low,District Heating,Fluorescent,False,0.0,False,None,7490800.0,7937300.0,446500.0,0.0596,242.78,Pacific Structures,26,Weather,True,1952162.0,72.19999695,68300.0,14300.0,52500.0,135100.0,4.13,90.4,3.34,64,Good,LED Lighting Retrofit,12200.0,12300.0,0.99,10.56,Critical,Low,11990300.0,366.75,7,High Risk
BLDG_526,GEORGETOWN SQUARED,Office,Seattle,4C (Marine),1982,42,390295.0,5,Office,0.85,Steel,Insulated Panels,0.47,Medium,Heat Pump,Smart LED,True,113.8,False,None,117005600.0,117005600.0,0.0,0.0,299.79,Pacific Structures,0,None,False,10517972.0,37.90000153,351100.0,71700.0,508900.0,931700.0,2.39,61.0,0.23,83,Excellent,Water Efficiency Upgrade,74300.0,20100.0,3.7,3.78,Critical,Low,144956600.0,371.4,2,Low Risk
BLDG_50669,WATERSHED OFFICE BUILDING,Office,Seattle,4C (Marine),2019,5,70913.0,7,Office,0.91,Timber,Rain Screen,0.32,High,District Heating,LED,False,0.0,False,None,20611500.0,24303000.0,3691500.0,0.1791,342.72,Apex Builders,78,Design Change,True,2142943.0,29.60000038,75000.0,14500.0,85600.0,175100.0,2.47,13.9,0.21,83,Excellent,Water Efficiency Upgrade,16800.0,4100.0,4.1,3.24,High,Low,29556000.0,416.79,4,Medium Risk
BLDG_28022,BLUE RIDGE APTS,Residential,Seattle,4C (Marine),1986,38,28328.0,4,Residential,0.88,Timber,Rain Screen,0.43,High,Heat Pump,Smart LED,False,0.0,False,None,6392200.0,6421600.0,29400.0,0.0046,226.69,Cascade Building Group,0,None,False,740449.0,26.10000038,25900.0,14700.0,36100.0,76700.0,2.71,4.3,0.15,71,Good,Water Efficiency Upgrade,9100.0,4100.0,2.22,4.6,Critical,Low,8722600.0,307.91,2,Low Risk
BLDG_26138,UNION HARBOR CONDOMINIUM,Residential,Seattle,4C (Marine),1968,56,53862.0,5,Residential,0.84,Glass-heavy facade,Curtain Wall,0.75,High,Heat Pump,LED,True,305.4,False,Platinum,15275600.0,15315300.0,39700.0,0.0026,284.34,Apex Builders,0,None,False,1382469.0,28.29999924,19400.0,23100.0,93800.0,136300.0,2.53,8.0,0.16,96,Excellent,Water Efficiency Upgrade,13700.0,6500.0,2.11,3.76,Critical,Low,19404300.0,360.26,1,Low Risk
BLDG_20928,ST PAUL CHURCH & SCHOOL,Mixed Use,Seattle,4C (Marine),1954,70,27876.0,2,Mixed Use,0.89,Concrete,Insulated Panels,0.37,Low,Standard HVAC,Fluorescent,False,0.0,False,None,8204000.0,8247500.0,43500.0,0.0053,295.86,Pacific Structures,0,None,False,2125870.0,47.40000153,74400.0,8800.0,52300.0,135500.0,4.86,75.9,2.72,24,Poor,HVAC Upgrade,55400.0,16400.0,3.38,20.09,Critical,Medium,12312500.0,441.69,8,High Risk
BLDG_21103,THE PALLADIAN HOTEL,Hospitality,Seattle,4C (Marine),1910,114,61721.0,8,Hospitality,0.89,Concrete,Curtain Wall,0.4,High,Heat Pump,LED,False,0.0,False,Platinum,23486200.0,23563700.0,77500.0,0.0033,381.78,Emerald City Construction,0,None,False,2660609.0,48.0,93100.0,31800.0,102300.0,227200.0,3.68,30.5,0.49,97,Excellent,LED Lighting Retrofit,20300.0,16800.0,1.21,8.93,Critical,Low,30379700.0,492.21,2,Low Risk
BLDG_24614,SAKAJAWEA ELEMENTARY (SPS-DISTRICT),Educational,Seattle,4C (Marine),1959,65,36701.0,1,Educational,0.84,Steel,Rain Screen,0.45,High,High Efficiency HVAC,LED,False,0.0,False,Silver,9696200.0,10811300.0,1115100.0,0.115,294.58,Emerald City Construction,48,Design Change,True,1417730.0,33.70000076,49600.0,6100.0,60900.0,116600.0,3.18,45.2,1.23,86,Excellent,Solar Panel Installation,74000.0,3600.0,20.56,25.65,Low,Medium,14309300.0,389.89,2,Low Risk
BLDG_44187,SEATTLE UNIVERSITY THE DOUGLAS APTS,Mixed Use,Seattle,4C (Marine),2011,13,140254.0,5,Mixed Use,0.96,Concrete,Curtain Wall,0.49,High,District Heating,LED,False,0.0,False,Platinum,43386200.0,49130500.0,5744300.0,0.1324,350.3,Summit Contractors,94,Material Shortage,True,5089915.0,42.09999847,178100.0,43800.0,172000.0,393900.0,2.81,131.8,1.09,87,Excellent,Solar Panel Installation,212000.0,13600.0,15.59,25.68,Low,Medium,60947500.0,434.55,2,Low Risk
BLDG_21622,WHSE MULTI TENANT,Mixed Use,Seattle,4C (Marine),1977,47,29380.0,1,Mixed Use,0.93,Timber,Rain Screen,0.43,Low,Standard HVAC,Fluorescent,False,0.0,False,None,8746900.0,9736200.0,989300.0,0.1131,331.39,Cascade Building Group,91,Supply Chain Issue,True,760100.0,25.89999962,26600.0,8900.0,55800.0,91300.0,3.11,4.4,0.15,56,Fair,Insulation Improvement,28600.0,3000.0,9.53,14.7,Medium,Medium,12475200.0,424.62,6,Medium Risk
BLDG_23713,STARLITER,Residential,Seattle,4C (Marine),1962,62,21540.0,4,Residential,0.95,Glass-heavy facade,Curtain Wall,0.81,Medium,Mixed System,LED,False,0.0,False,None,5444500.0,6274200.0,829700.0,0.1524,291.28,Summit Contractors,97,Labor Shortage,True,831068.0,38.59999847,29100.0,10000.0,33200.0,72300.0,3.36,4.8,0.22,49,Fair,Water Efficiency Upgrade,7900.0,2800.0,2.82,2.55,Critical,Low,8443200.0,391.98,7,High Risk
BLDG_22585,OFFICE BUILDING WITH CARETAKER UNIT,Office,Seattle,4C (Marine),2007,17,30152.0,4,Office,0.87,Steel,Window Wall,0.34,Medium,Heat Pump,LED,True,141.3,False,Gold,9675300.0,9882400.0,207100.0,0.0214,327.75,Summit Contractors,46,Weather,True,822787.0,32.70000076,11500.0,6700.0,37600.0,55800.0,1.85,4.9,0.2,91,Excellent,LED Lighting Retrofit,11400.0,2100.0,5.43,8.86,High,Low,11556400.0,383.27,0,Low Risk
BLDG_21838,ELLIOTT BAY CONDOMINIUM,Residential,Seattle,4C (Marine),1997,27,30236.0,5,Residential,0.91,Composite,Curtain Wall,0.39,Medium,High Efficiency HVAC,LED,True,210.9,False,Silver,7295500.0,7295500.0,0.0,0.0,241.29,Emerald City Construction,0,None,False,883668.0,29.20000076,12400.0,13900.0,39200.0,65500.0,2.17,5.1,0.17,95,Excellent,LED Lighting Retrofit,11500.0,2200.0,5.23,10.57,High,Low,9260500.0,306.27,0,Low Risk
BLDG_49821,107 ON GREENWOOD APTS,Residential,Seattle,4C (Marine),2013,11,49970.0,4,Residential,0.92,Composite,Curtain Wall,0.29,Medium,Heat Pump,Smart LED,False,0.0,False,Silver,11332300.0,11332300.0,0.0,0.0,226.78,Apex Builders,0,None,False,709012.0,18.89999962,24800.0,23900.0,59800.0,108500.0,2.17,4.1,0.08,99,Excellent,Water Efficiency Upgrade,13000.0,6700.0,1.94,4.03,Critical,Low,14587300.0,291.92,1,Low Risk
