cost_id,building_id,estimated_construction_cost,actual_construction_cost,cost_overrun_amount,cost_overrun_percentage,contractor_name,project_start_date,planned_duration_days,delay_days,delay_reason,planned_completion_date,actual_duration_days,actual_completion_date,material_cost,labor_cost,equipment_cost,design_consulting_cost,permit_cost
COST_1371,BLDG_20376,14926300.0,15089000.0,162700.0,0.0109,Emerald City Construction,2013-04-19,230,0,None,2013-12-05,230,2013-12-05,6400100.0,5687700.0,1801100.0,969500.0,230600.0
COST_1372,BLDG_40,29546900.0,32161800.0,2614900.0,0.0885,Pacific Structures,2013-10-20,258,67,Material Shortage,2014-07-05,325,2014-09-10,14447700.0,11267700.0,3650300.0,1909700.0,886400.0
COST_1373,BLDG_27264,6176800.0,6176800.0,0.0,0.0,Pacific Structures,2013-09-02,188,0,None,2014-03-09,188,2014-03-09,2682200.0,2083000.0,694500.0,351000.0,366100.0
COST_1374,BLDG_361,34184100.0,34567000.0,382900.0,0.0112,Apex Builders,2013-04-23,267,0,None,2014-01-15,267,2014-01-15,14592400.0,12685400.0,3032400.0,2190100.0,2066700.0
COST_1375,BLDG_21353,21745400.0,21999800.0,254400.0,0.0117,Cascade Building Group,2013-02-24,257,0,None,2013-11-08,257,2013-11-08,10054600.0,7335100.0,2547700.0,1440700.0,621700.0
COST_1376,BLDG_25632,16170400.0,16170400.0,0.0,0.0,Apex Builders,2013-10-20,266,0,None,2014-07-13,266,2014-07-13,6865500.0,5414900.0,1653200.0,1031200.0,1205600.0
COST_1377,BLDG_21527,4747300.0,5044000.0,296700.0,0.0625,Cascade Building Group,2013-09-17,180,29,Supply Chain Issue,2014-03-16,209,2014-04-14,2154800.0,1712200.0,588500.0,298900.0,289600.0
COST_1378,BLDG_26857,13837000.0,13837000.0,0.0,0.0,Cascade Building Group,2013-07-17,198,0,None,2014-01-31,198,2014-01-31,5879400.0,4755600.0,1467700.0,763600.0,970700.0
COST_1379,BLDG_23319,17425100.0,17517500.0,92400.0,0.0053,Emerald City Construction,2013-11-10,268,0,None,2014-08-05,268,2014-08-05,8382200.0,6218200.0,1985900.0,1159800.0,-228600.0
COST_1380,BLDG_50182,10509000.0,11303500.0,794500.0,0.0756,Summit Contractors,2014-11-25,187,48,Material Shortage,2015-05-31,235,2015-07-18,4774100.0,3966600.0,979100.0,643500.0,940200.0
COST_1381,BLDG_19536,9671300.0,9671300.0,0.0,0.0,Summit Contractors,2013-12-26,227,0,None,2014-08-10,227,2014-08-10,4218500.0,3526400.0,1047000.0,602100.0,277300.0
COST_1382,BLDG_24846,4607600.0,4943500.0,335900.0,0.0729,Summit Contractors,2013-12-26,212,55,Contractor Delay,2014-07-26,267,2014-09-19,2269700.0,1794600.0,446300.0,258600.0,174300.0
COST_1383,BLDG_20868,70967600.0,71137900.0,170300.0,0.0024,Pacific Structures,2013-12-17,324,0,None,2014-11-06,324,2014-11-06,33392300.0,22958600.0,6171600.0,4610100.0,4005300.0
COST_1384,BLDG_21601,20602400.0,20602400.0,0.0,0.0,Summit Contractors,2013-03-23,243,0,None,2013-11-21,243,2013-11-21,9404800.0,6758300.0,2121200.0,1422800.0,895300.0
COST_1385,BLDG_50038,9117100.0,9232900.0,115800.0,0.0127,Pacific Structures,2013-01-15,187,0,None,2013-07-21,187,2013-07-21,4418800.0,3073700.0,961200.0,544600.0,234600.0
COST_1386,BLDG_49775,12043300.0,12043300.0,0.0,0.0,Apex Builders,2013-05-06,232,0,None,2013-12-24,232,2013-12-24,5302200.0,4285700.0,1199800.0,734200.0,521400.0
COST_1387,BLDG_629,15273600.0,15421800.0,148200.0,0.0097,Pacific Structures,2013-03-22,204,0,None,2013-10-12,204,2013-10-12,6913900.0,5763400.0,1288700.0,1048500.0,407300.0
COST_1388,BLDG_23958,5758400.0,5833800.0,75400.0,0.0131,Cascade Building Group,2013-04-06,211,0,None,2013-11-03,211,2013-11-03,2737700.0,1980500.0,523800.0,384500.0,207300.0
COST_1389,BLDG_19931,62742000.0,66155200.0,3413200.0,0.0544,Emerald City Construction,2013-06-04,334,18,Contractor Delay,2014-05-04,352,2014-05-22,30491100.0,24995100.0,5915500.0,4581000.0,172500.0
COST_1390,BLDG_50921,8835500.0,9914300.0,1078800.0,0.1221,Emerald City Construction,2020-01-19,212,68,Supply Chain Issue,2020-08-18,280,2020-10-25,4291300.0,3275400.0,917500.0,548500.0,881600.0
COST_1391,BLDG_25541,12611400.0,12611400.0,0.0,0.0,Cascade Building Group,2013-11-26,212,0,None,2014-06-26,212,2014-06-26,5674100.0,4735400.0,1325700.0,749100.0,127100.0
COST_1392,BLDG_624,42796500.0,50979200.0,8182700.0,0.1912,Apex Builders,2013-07-02,257,110,Supply Chain Issue,2014-03-16,367,2014-07-04,24396500.0,18763400.0,4971500.0,3013500.0,-165700.0
COST_1393,BLDG_595,15748800.0,15906300.0,157500.0,0.01,Emerald City Construction,2013-04-06,233,13,Weather,2013-11-25,246,2013-12-08,7504300.0,5461300.0,1888600.0,945800.0,106300.0
COST_1394,BLDG_20585,6347100.0,6364900.0,17800.0,0.0028,Cascade Building Group,2013-05-22,192,0,None,2013-11-30,192,2013-11-30,2746500.0,2115600.0,513200.0,434500.0,555100.0
COST_1395,BLDG_626,24617100.0,24617100.0,0.0,0.0,Emerald City Construction,2013-05-09,262,0,None,2014-01-26,262,2014-01-26,10604700.0,8455400.0,2182000.0,1332000.0,2043000.0
COST_1396,BLDG_50344,8459300.0,8491400.0,32100.0,0.0038,Pacific Structures,2015-11-18,198,0,None,2016-06-03,198,2016-06-03,3988400.0,2826100.0,874100.0,576500.0,226300.0
COST_1397,BLDG_27363,6180700.0,6180700.0,0.0,0.0,Emerald City Construction,2013-04-17,213,0,None,2013-11-16,213,2013-11-16,2669700.0,2185900.0,711900.0,379600.0,233600.0
COST_1398,BLDG_20837,43382900.0,47469600.0,4086700.0,0.0942,Pacific Structures,2013-12-13,299,75,Labor Shortage,2014-10-08,374,2014-12-22,21226900.0,16827500.0,3862000.0,2883200.0,2670000.0
COST_1399,BLDG_50929,64417400.0,64417400.0,0.0,0.0,Pacific Structures,2019-07-17,326,0,None,2020-06-07,326,2020-06-07,27753900.0,23582700.0,7430200.0,3757500.0,1893100.0
COST_1400,BLDG_24356,14811800.0,17218700.0,2406900.0,0.1625,Emerald City Construction,2013-06-26,234,106,Material Shortage,2014-02-15,340,2014-06-01,7247000.0,6055300.0,1726900.0,1046800.0,1142700.0
COST_1401,BLDG_609,24458000.0,25069400.0,611400.0,0.025,Emerald City Construction,2013-10-25,217,22,Contractor Delay,2014-05-30,239,2014-06-21,11845900.0,8541400.0,2793200.0,1656200.0,232700.0
COST_1402,BLDG_25196,8389400.0,8667900.0,278500.0,0.0332,Pacific Structures,2013-02-17,184,16,Weather,2013-08-20,200,2013-09-05,4045700.0,3247800.0,1022300.0,518700.0,-166600.0
COST_1403,BLDG_21539,14502000.0,15518600.0,1016600.0,0.0701,Emerald City Construction,2013-12-15,219,52,Material Shortage,2014-07-22,271,2014-09-12,6956000.0,5038600.0,1375200.0,1016800.0,1132000.0
COST_1404,BLDG_215,28052700.0,28305200.0,252500.0,0.009,Apex Builders,2013-11-27,256,0,None,2014-08-10,256,2014-08-10,12159200.0,10431200.0,2930100.0,1651100.0,1133600.0
COST_1405,BLDG_50499,9422300.0,9444000.0,21700.0,0.0023,Summit Contractors,2017-11-26,220,0,None,2018-07-04,220,2018-07-04,4423400.0,3254200.0,1089300.0,506700.0,170400.0
COST_1406,BLDG_25708,7719200.0,7792500.0,73300.0,0.0095,Summit Contractors,2013-03-22,189,0,None,2013-09-27,189,2013-09-27,3440900.0,2578300.0,886600.0,454300.0,432400.0
COST_1407,BLDG_50874,42521800.0,42521800.0,0.0,0.0,Cascade Building Group,2019-07-11,335,0,None,2020-06-10,335,2020-06-10,19548000.0,13914000.0,4287800.0,2741200.0,2030800.0
COST_1408,BLDG_21731,18116900.0,22664200.0,4547300.0,0.251,Summit Contractors,2013-08-20,244,152,Supply Chain Issue,2014-04-21,396,2014-09-20,9949600.0,7552800.0,2673900.0,1519300.0,968600.0
COST_1409,BLDG_23,183728600.0,183728600.0,0.0,0.0,Apex Builders,2013-08-23,541,0,None,2015-02-15,541,2015-02-15,81931400.0,60137600.0,19904700.0,12021800.0,9733100.0
COST_1410,BLDG_21424,6650900.0,6705400.0,54500.0,0.0082,Summit Contractors,2013-11-24,227,0,None,2014-07-09,227,2014-07-09,3031700.0,2330400.0,677000.0,385500.0,280800.0
COST_1411,BLDG_21179,7578800.0,7904700.0,325900.0,0.043,Summit Contractors,2013-05-26,185,35,Contractor Delay,2013-11-27,220,2014-01-01,3681400.0,2695400.0,650700.0,486800.0,390400.0
COST_1412,BLDG_334,220647000.0,250324000.0,29677000.0,0.1345,Apex Builders,2013-07-16,769,82,Labor Shortage,2015-08-24,851,2015-11-14,117633300.0,85459400.0,24905300.0,14320800.0,8005200.0
COST_1413,BLDG_19848,9188500.0,9188500.0,0.0,0.0,Pacific Structures,2013-04-17,227,0,None,2013-11-30,227,2013-11-30,4103700.0,3026800.0,890100.0,588900.0,579000.0
COST_1414,BLDG_50638,31542600.0,40923400.0,9380800.0,0.2974,Summit Contractors,2016-03-26,260,140,Design Change,2016-12-11,400,2017-04-30,17760000.0,14715400.0,3773600.0,2403400.0,2271000.0
COST_1415,BLDG_832,27315000.0,27525300.0,210300.0,0.0077,Cascade Building Group,2013-09-15,265,0,None,2014-06-07,265,2014-06-07,11814400.0,9811900.0,3240200.0,1797300.0,861500.0
COST_1416,BLDG_19895,9226500.0,10887300.0,1660800.0,0.18,Summit Contractors,2013-11-20,196,105,Material Shortage,2014-06-04,301,2014-09-17,4795300.0,4125600.0,1274100.0,547200.0,145100.0
COST_1417,BLDG_23782,7671000.0,7848200.0,177200.0,0.0231,Summit Contractors,2013-05-15,196,37,Contractor Delay,2013-11-27,233,2014-01-03,3673800.0,2590400.0,733700.0,445800.0,404500.0
COST_1418,BLDG_24191,22836800.0,22843700.0,6900.0,0.0003,Apex Builders,2013-03-12,249,0,None,2013-11-16,249,2013-11-16,9969900.0,8453100.0,2225700.0,1543400.0,651600.0
COST_1419,BLDG_50192,146949300.0,149006600.0,2057300.0,0.014,Apex Builders,2014-11-06,595,0,None,2016-06-23,595,2016-06-23,63007600.0,47984900.0,16401600.0,8414500.0,13198000.0
COST_1420,BLDG_43,552237000.0,552237000.0,0.0,0.0,Cascade Building Group,2013-04-05,1776,0,None,2018-02-14,1776,2018-02-14,250636400.0,179145200.0,62624900.0,31971900.0,27858600.0
COST_1421,BLDG_24250,6900000.0,6900000.0,0.0,0.0,Emerald City Construction,2013-11-23,205,0,None,2014-06-16,205,2014-06-16,2911900.0,2476300.0,582400.0,454100.0,475300.0
COST_1422,BLDG_24921,11160000.0,11190100.0,30100.0,0.0027,Apex Builders,2013-12-07,213,0,None,2014-07-08,213,2014-07-08,5294000.0,3853700.0,1114900.0,580700.0,346800.0
COST_1423,BLDG_25354,43042400.0,43550300.0,507900.0,0.0118,Emerald City Construction,2013-09-18,315,0,None,2014-07-30,315,2014-07-30,20062900.0,14538400.0,5077100.0,2449200.0,1422700.0
COST_1424,BLDG_774,68917600.0,69310400.0,392800.0,0.0057,Cascade Building Group,2013-04-08,336,0,None,2014-03-10,336,2014-03-10,30178500.0,22190800.0,7387300.0,4539100.0,5014700.0
COST_1425,BLDG_26204,7306700.0,7306700.0,0.0,0.0,Summit Contractors,2013-04-19,199,0,None,2013-11-04,199,2013-11-04,3274500.0,2628900.0,743200.0,505200.0,154900.0
COST_1426,BLDG_50033,18698100.0,18965500.0,267400.0,0.0143,Summit Contractors,2013-10-06,224,0,None,2014-05-18,224,2014-05-18,8806700.0,6570600.0,2062000.0,1245200.0,281000.0
COST_1427,BLDG_50174,24089300.0,26332000.0,2242700.0,0.0931,Emerald City Construction,2014-03-15,278,92,Labor Shortage,2014-12-18,370,2015-03-20,12506100.0,8696100.0,2803200.0,1407400.0,919200.0
COST_1428,BLDG_19845,4983600.0,4983600.0,0.0,0.0,Cascade Building Group,2013-12-12,215,0,None,2014-07-15,215,2014-07-15,2354600.0,1885500.0,586500.0,332400.0,-175400.0
COST_1429,BLDG_26728,11197200.0,11997800.0,800600.0,0.0715,Cascade Building Group,2013-02-09,231,45,Labor Shortage,2013-09-28,276,2013-11-12,5089100.0,4091900.0,1397800.0,714100.0,704900.0
COST_1430,BLDG_27684,15186700.0,15279300.0,92600.0,0.0061,Apex Builders,2013-03-01,225,0,None,2013-10-12,225,2013-10-12,6491700.0,5167200.0,1465500.0,1003200.0,1151700.0
COST_1431,BLDG_25054,25371000.0,25371000.0,0.0,0.0,Emerald City Construction,2013-12-13,254,0,None,2014-08-24,254,2014-08-24,11565700.0,8895600.0,2062200.0,1390000.0,1457500.0
COST_1432,BLDG_24102,6029500.0,6091600.0,62100.0,0.0103,Apex Builders,2013-09-05,214,0,None,2014-04-07,214,2014-04-07,2739900.0,2050600.0,568400.0,346100.0,386600.0
COST_1433,BLDG_19956,14059300.0,14242100.0,182800.0,0.013,Emerald City Construction,2013-07-14,233,0,None,2014-03-04,233,2014-03-04,6232000.0,4790600.0,1255000.0,968900.0,995600.0
COST_1434,BLDG_459,26145100.0,26315000.0,169900.0,0.0065,Apex Builders,2013-02-14,264,0,None,2013-11-05,264,2013-11-05,12593600.0,9946500.0,2243700.0,1795100.0,-263900.0
COST_1435,BLDG_50668,19862300.0,19862300.0,0.0,0.0,Apex Builders,2015-01-06,206,0,None,2015-07-31,206,2015-07-31,9231500.0,6667200.0,2294400.0,1106400.0,562800.0
COST_1436,BLDG_22511,16875700.0,16875700.0,0.0,0.0,Cascade Building Group,2013-05-10,205,0,None,2013-12-01,205,2013-12-01,7783700.0,6013300.0,1829300.0,872000.0,377400.0
COST_1437,BLDG_21651,38354700.0,38354700.0,0.0,0.0,Cascade Building Group,2018-06-02,308,0,None,2019-04-06,308,2019-04-06,16526300.0,12359700.0,3118400.0,2630400.0,3719900.0
COST_1438,BLDG_15,53210900.0,53620600.0,409700.0,0.0077,Summit Contractors,2013-07-17,307,0,None,2014-05-20,307,2014-05-20,23434100.0,17655200.0,6262400.0,3003200.0,3265700.0
COST_1439,BLDG_25679,7815300.0,8209200.0,393900.0,0.0504,Summit Contractors,2013-11-24,185,94,Permit Delay,2014-05-28,279,2014-08-30,3745900.0,2637800.0,953300.0,430200.0,442000.0
COST_1440,BLDG_639,19825300.0,19825300.0,0.0,0.0,Cascade Building Group,2013-07-07,207,0,None,2014-01-30,207,2014-01-30,9273000.0,6979900.0,2338900.0,1129300.0,104200.0
COST_1441,BLDG_23730,13905300.0,13905300.0,0.0,0.0,Cascade Building Group,2013-06-26,200,0,None,2014-01-12,200,2014-01-12,6617000.0,4859900.0,1574000.0,773700.0,80700.0
COST_1442,BLDG_19459,6607800.0,6669300.0,61500.0,0.0093,Apex Builders,2013-05-09,200,0,None,2013-11-25,200,2013-11-25,3080300.0,2266600.0,554600.0,344200.0,423600.0
COST_1443,BLDG_24862,8832100.0,10719500.0,1887400.0,0.2137,Summit Contractors,2013-03-25,180,143,Supply Chain Issue,2013-09-21,323,2014-02-11,4771400.0,3880600.0,1124600.0,746900.0,196000.0
COST_1444,BLDG_266,11939900.0,11949500.0,9600.0,0.0008,Cascade Building Group,2013-05-24,202,0,None,2013-12-12,202,2013-12-12,5514300.0,4272500.0,995700.0,667700.0,499300.0
COST_1445,BLDG_25184,5969300.0,5969300.0,0.0,0.0,Emerald City Construction,2013-11-03,180,0,None,2014-05-02,180,2014-05-02,2531900.0,2125200.0,647900.0,331000.0,333300.0
COST_1446,BLDG_341,129564300.0,129564300.0,0.0,0.0,Emerald City Construction,2013-07-26,474,0,None,2014-11-12,474,2014-11-12,59082000.0,44074600.0,11386200.0,7566400.0,7455100.0
COST_1447,BLDG_294,36839100.0,37281200.0,442100.0,0.012,Summit Contractors,2013-04-05,271,0,None,2014-01-01,271,2014-01-01,17659300.0,12661800.0,4378000.0,2173400.0,408700.0
COST_1448,BLDG_50716,17245500.0,17247200.0,1700.0,0.0001,Emerald City Construction,2016-04-13,263,0,None,2017-01-01,263,2017-01-01,7903000.0,6423000.0,2024200.0,1012000.0,-115000.0
COST_1449,BLDG_274,23285700.0,23285700.0,0.0,0.0,Apex Builders,2013-09-23,226,0,None,2014-05-07,226,2014-05-07,9790500.0,8211400.0,2416700.0,1586500.0,1280600.0
COST_1450,BLDG_23173,4915200.0,5257300.0,342100.0,0.0696,Summit Contractors,2013-06-06,224,48,Contractor Delay,2014-01-16,272,2014-03-05,2427100.0,1768200.0,578900.0,269200.0,213900.0
COST_1451,BLDG_27799,27665300.0,27665300.0,0.0,0.0,Cascade Building Group,2013-11-10,258,0,None,2014-07-26,258,2014-07-26,12825300.0,9754600.0,3162900.0,1904300.0,18200.0
COST_1452,BLDG_21662,4845600.0,4896500.0,50900.0,0.0105,Emerald City Construction,2013-07-21,196,0,None,2014-02-02,196,2014-02-02,2215500.0,1645300.0,467900.0,310000.0,257800.0
COST_1453,BLDG_25127,7195500.0,8389200.0,1193700.0,0.1659,Apex Builders,2013-10-13,199,131,Supply Chain Issue,2014-04-30,330,2014-09-08,3934200.0,2777800.0,865500.0,536500.0,275200.0
COST_1454,BLDG_286,78276800.0,78276800.0,0.0,0.0,Cascade Building Group,2013-03-27,377,0,None,2014-04-08,377,2014-04-08,33826300.0,26373800.0,6813300.0,4161000.0,7102400.0
COST_1455,BLDG_50763,9118400.0,10904700.0,1786300.0,0.1959,Pacific Structures,2013-11-03,180,148,Supply Chain Issue,2014-05-02,328,2014-09-27,4847600.0,3901000.0,1302200.0,617000.0,236900.0
COST_1456,BLDG_27107,27394600.0,28391800.0,997200.0,0.0364,Apex Builders,2013-07-27,279,21,Labor Shortage,2014-05-02,300,2014-05-23,13300300.0,9964100.0,3326800.0,1449200.0,351400.0
COST_1457,BLDG_24494,22240000.0,22240000.0,0.0,0.0,Emerald City Construction,2013-10-01,236,0,None,2014-05-25,236,2014-05-25,10146400.0,7336300.0,2209300.0,1402500.0,1145500.0
COST_1458,BLDG_20815,6811700.0,6894100.0,82400.0,0.0121,Apex Builders,2013-04-26,180,0,None,2013-10-23,180,2013-10-23,3306800.0,2581700.0,704100.0,391600.0,-90100.0
COST_1459,BLDG_26842,5080700.0,5973900.0,893200.0,0.1758,Pacific Structures,2013-08-20,205,94,Material Shortage,2014-03-13,299,2014-06-15,2533900.0,2090300.0,582300.0,364600.0,402800.0
COST_1460,BLDG_49779,8538800.0,8609700.0,70900.0,0.0083,Pacific Structures,2013-01-05,183,0,None,2013-07-07,183,2013-07-07,3742300.0,3165100.0,689300.0,560100.0,452900.0
COST_1461,BLDG_26922,7940500.0,7940500.0,0.0,0.0,Apex Builders,2013-01-09,207,0,None,2013-08-04,207,2013-08-04,3429900.0,2698500.0,708300.0,484900.0,618900.0
COST_1462,BLDG_20447,5637100.0,5637100.0,0.0,0.0,Cascade Building Group,2013-08-07,180,0,None,2014-02-03,180,2014-02-03,2697800.0,2127700.0,473900.0,289900.0,47800.0
COST_1463,BLDG_25426,10768400.0,10849200.0,80800.0,0.0075,Cascade Building Group,2013-05-04,196,0,None,2013-11-16,196,2013-11-16,5122500.0,3961300.0,1008100.0,555800.0,201500.0
COST_1464,BLDG_50882,102837700.0,105912500.0,3074800.0,0.0299,Pacific Structures,2018-07-03,532,12,Weather,2019-12-17,544,2019-12-29,45329200.0,36780300.0,9473800.0,7132500.0,7196700.0
COST_1465,BLDG_25914,7808300.0,8176100.0,367800.0,0.0471,Summit Contractors,2013-08-05,238,53,Permit Delay,2014-03-31,291,2014-05-23,3607500.0,3059000.0,903200.0,451700.0,154700.0
COST_1466,BLDG_20132,6052800.0,7127200.0,1074400.0,0.1775,Summit Contractors,2013-05-17,221,137,Labor Shortage,2013-12-24,358,2014-05-10,3015900.0,2587500.0,714100.0,408000.0,401700.0
COST_1467,BLDG_50014,112712400.0,141871100.0,29158700.0,0.2587,Cascade Building Group,2013-10-27,566,126,Design Change,2015-05-16,692,2015-09-19,64970400.0,49063500.0,15986000.0,7713200.0,4138000.0
COST_1468,BLDG_21488,25699300.0,26706700.0,1007400.0,0.0392,Summit Contractors,2013-08-07,261,96,Permit Delay,2014-04-25,357,2014-07-30,11747500.0,10107100.0,2815600.0,1708600.0,327900.0
COST_1469,BLDG_27302,9850500.0,9865300.0,14800.0,0.0015,Cascade Building Group,2013-01-12,239,0,None,2013-09-08,239,2013-09-08,4295900.0,3333600.0,1048200.0,569400.0,618200.0
COST_1470,BLDG_26738,6698300.0,7478000.0,779700.0,0.1164,Emerald City Construction,2013-12-04,192,91,Supply Chain Issue,2014-06-14,283,2014-09-13,3375500.0,2508100.0,860300.0,442100.0,292000.0
COST_1471,BLDG_27683,9458700.0,9513600.0,54900.0,0.0058,Cascade Building Group,2013-04-25,196,0,None,2013-11-07,196,2013-11-07,4449800.0,3555000.0,1083500.0,604000.0,-178700.0
COST_1472,BLDG_446,18271700.0,19574500.0,1302800.0,0.0713,Emerald City Construction,2013-10-18,231,43,Weather,2014-06-06,274,2014-07-19,8695700.0,7094600.0,1615500.0,1222600.0,946100.0
COST_1473,BLDG_21049,5964300.0,7182800.0,1218500.0,0.2043,Pacific Structures,2013-04-10,180,127,Supply Chain Issue,2013-10-07,307,2014-02-11,3343200.0,2447400.0,740800.0,470400.0,181000.0
COST_1474,BLDG_49946,8947000.0,9557200.0,610200.0,0.0682,Summit Contractors,2013-03-26,182,54,Contractor Delay,2013-09-24,236,2013-11-17,4269900.0,3191200.0,922500.0,621000.0,552600.0
COST_1475,BLDG_24363,4495800.0,4521000.0,25200.0,0.0056,Pacific Structures,2013-05-12,182,0,None,2013-11-10,182,2013-11-10,1957000.0,1495000.0,470100.0,265800.0,333100.0
COST_1476,BLDG_26761,14473800.0,15323400.0,849600.0,0.0587,Apex Builders,2013-07-05,226,32,Material Shortage,2014-02-16,258,2014-03-20,6846100.0,5191700.0,1754600.0,825000.0,706000.0
COST_1477,BLDG_21134,56141200.0,76026400.0,19885200.0,0.3542,Apex Builders,2013-05-04,388,168,Design Change,2014-05-27,556,2014-11-11,34385500.0,24901100.0,6118700.0,4140700.0,6480400.0
COST_1478,BLDG_50776,6452100.0,6537900.0,85800.0,0.0133,Pacific Structures,2018-09-06,180,0,None,2019-03-05,180,2019-03-05,2927000.0,2149100.0,525900.0,419300.0,516600.0
COST_1479,BLDG_25513,6477900.0,6477900.0,0.0,0.0,Cascade Building Group,2013-10-06,223,0,None,2014-05-17,223,2014-05-17,2827300.0,2374800.0,534400.0,357700.0,383700.0
COST_1480,BLDG_49920,103425800.0,104615200.0,1189400.0,0.0115,Cascade Building Group,2013-11-22,553,0,None,2015-05-29,553,2015-05-29,45100300.0,33877100.0,12030300.0,6152300.0,7455200.0
COST_1481,BLDG_50313,16851500.0,17052000.0,200500.0,0.0119,Summit Contractors,2013-06-01,219,0,None,2014-01-06,219,2014-01-06,8130700.0,5906100.0,1605300.0,889400.0,520500.0
COST_1482,BLDG_23689,7883000.0,9570000.0,1687000.0,0.214,Pacific Structures,2013-11-06,182,133,Supply Chain Issue,2014-05-07,315,2014-09-17,4190200.0,3295000.0,907700.0,501900.0,675200.0
COST_1483,BLDG_25898,10661200.0,10755000.0,93800.0,0.0088,Apex Builders,2013-04-18,232,0,None,2013-12-06,232,2013-12-06,4972300.0,4061200.0,1009000.0,591500.0,121000.0
COST_1484,BLDG_25000,6988200.0,7335500.0,347300.0,0.0497,Pacific Structures,2013-06-17,196,49,Contractor Delay,2013-12-30,245,2014-02-17,3230900.0,2552300.0,654600.0,379200.0,518500.0
COST_1485,BLDG_23815,20150500.0,20436600.0,286100.0,0.0142,Pacific Structures,2013-12-17,257,0,None,2014-08-31,257,2014-08-31,9772300.0,6737000.0,1666700.0,1134100.0,1126500.0
COST_1486,BLDG_568,105458700.0,109054800.0,3596100.0,0.0341,Summit Contractors,2013-05-22,462,13,Weather,2014-08-27,475,2014-09-09,52269600.0,35476000.0,12678800.0,6692000.0,1938400.0
COST_1487,BLDG_169,77665300.0,86029900.0,8364600.0,0.1077,Cascade Building Group,2013-02-10,416,106,Labor Shortage,2014-04-02,522,2014-07-17,40391500.0,31310300.0,7683800.0,5582900.0,1061400.0
COST_1488,BLDG_20724,6027700.0,6081900.0,54200.0,0.009,Apex Builders,2013-08-20,180,0,None,2014-02-16,180,2014-02-16,2766600.0,2000100.0,704000.0,308100.0,303100.0
COST_1489,BLDG_22440,4119400.0,4273900.0,154500.0,0.0375,Summit Contractors,2013-12-04,218,32,Contractor Delay,2014-07-10,250,2014-08-11,1934000.0,1608200.0,505300.0,265000.0,-38600.0
